"n","min","model","pval","simslope","slope"
311,1,"PGLSSEY",1.6e-07,-0.228617599129784,-0.41977975400631
311,1,"PGLSSEYOPTIM",3.1e-07,-0.228617599129784,-0.433834075807362
311,1,"Compar",0.000290500366565194,-0.228617599129784,-1.5179189724102
302,1,"PGLSSEY",4.9e-63,-1.7208631061808,-0.636855907227272
302,1,"PGLSSEYOPTIM",5.7e-63,-1.7208631061808,-0.644053063320918
302,1,"Compar",0,-1.7208631061808,-3.01713122970499
296,1,"PGLSSEY",1.3e-54,1.04200320428625,0.67883247011685
296,1,"PGLSSEYOPTIM",2.6e-54,1.04200320428625,0.736121338337896
296,1,"Compar",1.54409818264867e-12,1.04200320428625,2.55618103310007
299,1,"PGLSSEY",5.2e-73,-1.52672921250567,-1.18042788324295
299,1,"PGLSSEYOPTIM",1.8e-76,-1.52672921250567,-1.23297449361421
299,1,"Compar",0,-1.52672921250567,-8.36182266152264
298,5,"PGLSSEY",9.5e-66,-1.21655551554718,-1.20127031930775
298,5,"PGLSSEYOPTIM",2.5e-65,-1.21655551554718,-1.18562413593415
298,5,"Compar",0,-1.21655551554718,-4.71210515717347
297,20,"PGLSSEY",7.6e-21,0.793232196241687,1.29553065922881
297,20,"PGLSSEYOPTIM",9.6e-21,0.793232196241687,1.29347075220501
NA,NA,"Compar",NA,NA,NA
295,10,"PGLSSEY",1.8e-51,-0.968655134895879,-1.45808323835904
295,10,"PGLSSEYOPTIM",2.3e-51,-0.968655134895879,-1.45622256010828
NA,NA,"Compar",NA,NA,NA
310,20,"PGLSSEY",3.9e-37,-0.921198546795477,-1.15809356372508
310,20,"PGLSSEYOPTIM",1.5e-37,-0.921198546795477,-1.17925021112033
310,20,"Compar",7.99360577730113e-15,-0.921198546795477,-4.94750779491022
294,10,"PGLSSEY",5.2e-76,-1.87616472091578,-1.16075972874229
294,10,"PGLSSEYOPTIM",3.4e-75,-1.87616472091578,-1.15301383971686
294,10,"Compar",0,-1.87616472091578,-5.16236554339688
302,1,"PGLSSEY",6e-38,1.08295888762349,0.421382757368069
302,1,"PGLSSEYOPTIM",3.1e-33,1.08295888762349,0.387091155918007
302,1,"Compar",5.97299987248334e-13,1.08295888762349,1.95796860823882
310,20,"PGLSSEY",1.7e-82,1.35615261692548,0.898097798403444
310,20,"PGLSSEYOPTIM",3.1e-82,1.35615261692548,0.891169397503094
