n,min,model,pval,simslope,slope
298,1,PGLSSEY,0.22,0,2.30E-08
298,1,PGLSSEYOPTIM,0.12,0,2.84E-08
298,1,Compar,1.33E-05,0,3.04E-07
297,1,PGLSSEY,1,0,-2.86E-11
297,1,PGLSSEYOPTIM,0.86,0,3.87E-09
NA,NA,Compar,NA,NA,NA
296,5,PGLSSEY,0.07,0,-3.48E-08
296,5,PGLSSEYOPTIM,0.081,0,-3.36E-08
NA,NA,Compar,NA,NA,NA
299,1,PGLSSEY,0.96,0,-5.89E-09
299,1,PGLSSEYOPTIM,0.93,0,9.62E-09
299,1,Compar,0.988271957,0,-5.85E-09
296,10,PGLSSEY,0.8,0,-4.39E-09
296,10,PGLSSEYOPTIM,0.9,0,-2.18E-09
296,10,Compar,0.023349245,0,-1.44E-07
295,1,PGLSSEY,0.97,0,3.46E-09
295,1,PGLSSEYOPTIM,0.7,0,3.43E-08
295,1,Compar,0.001799881,0,1.05E-06
297,1,PGLSSEY,0.075,0,2.46E-08
297,1,PGLSSEYOPTIM,0.018,0,3.22E-08
297,1,Compar,0.008384725,0,1.34E-07
295,5,PGLSSEY,0.47,0,-1.02E-08
295,5,PGLSSEYOPTIM,0.32,0,-1.41E-08
295,5,Compar,1.57E-07,0,-3.37E-07
313,1,PGLSSEY,0.88,0,3.19E-09
313,1,PGLSSEYOPTIM,0.96,0,-1.16E-09
313,1,Compar,0.002256109,0,-2.27E-07
298,1,PGLSSEY,0.95,0,-4.00E-09
298,1,PGLSSEYOPTIM,0.33,0,5.92E-08
298,1,Compar,0.661363725,0,9.77E-08
297,1,PGLSSEY,0.94,0,2.90E-09
297,1,PGLSSEYOPTIM,0.3,0,4.28E-08
297,1,Compar,0.000240043,0,5.60E-07
301,1,PGLSSEY,0.54,0,1.16E-08
301,1,PGLSSEYOPTIM,0.86,0,3.36E-09
NA,NA,Compar,NA,NA,NA
301,10,PGLSSEY,0.89,0,4.83E-09
301,10,PGLSSEYOPTIM,0.92,0,-3.66E-09
301,10,Compar,0.245330165,0,-1.32E-07
295,1,PGLSSEY,0.88,0,-2.26E-09
295,1,PGLSSEYOPTIM,0.83,0,3.13E-09
295,1,Compar,0.00026348,0,1.86E-07
300,1,PGLSSEY,0.65,0,8.71E-09
300,1,PGLSSEYOPTIM,0.25,0,2.22E-08
NA,NA,Compar,NA,NA,NA
303,1,PGLSSEY,0.11,0,2.15E-08
303,1,PGLSSEYOPTIM,0.093,0,2.27E-08
303,1,Compar,3.10E-05,0,2.30E-07
308,10,PGLSSEY,0.54,0,1.86E-08
308,10,PGLSSEYOPTIM,0.52,0,1.93E-08
308,10,Compar,0.748860685,0,3.26E-08
318,5,PGLSSEY,0.73,0,-6.07E-09
318,5,PGLSSEYOPTIM,0.49,0,-1.23E-08
NA,NA,Compar,NA,NA,NA
307,1,PGLSSEY,0.97,0,1.23E-09
307,1,PGLSSEYOPTIM,0.86,0,-5.83E-09
307,1,Compar,1.32E-05,0,-5.86E-07
303,1,PGLSSEY,0.73,0,6.69E-09
303,1,PGLSSEYOPTIM,0.53,0,1.22E-08
303,1,Compar,3.59E-09,0,-5.04E-07
299,1,PGLSSEY,0.12,0,1.58E-07
299,1,PGLSSEYOPTIM,0.37,0,8.93E-08
299,1,Compar,3.42E-11,0,3.26E-06
308,20,PGLSSEY,0.22,0,-1.68E-08
308,20,PGLSSEYOPTIM,0.22,0,-1.67E-08
308,20,Compar,0.000285404,0,-1.79E-07
300,20,PGLSSEY,0.11,0,2.11E-07
300,20,PGLSSEYOPTIM,0.15,0,1.91E-07
300,20,Compar,0.004864929,0,1.38E-06
297,1,PGLSSEY,0.76,0,-1.96E-08
297,1,PGLSSEYOPTIM,0.74,0,-2.24E-08
NA,NA,Compar,NA,NA,NA
308,10,PGLSSEY,0.89,0,2.09E-09
308,10,PGLSSEYOPTIM,0.86,0,2.61E-09
308,10,Compar,0.183170275,0,-6.94E-08
299,5,PGLSSEY,0.43,0,3.06E-08
299,5,PGLSSEYOPTIM,0.37,0,3.55E-08
299,5,Compar,0.247560197,0,-1.52E-07
308,1,PGLSSEY,0.46,0,2.60E-08
308,1,PGLSSEYOPTIM,0.74,0,1.16E-08
308,1,Compar,4.17E-06,0,6.95E-07
309,10,PGLSSEY,0.45,0,2.44E-08
309,10,PGLSSEYOPTIM,0.34,0,3.10E-08
NA,NA,Compar,NA,NA,NA
306,5,PGLSSEY,0.64,0,1.99E-08
306,5,PGLSSEYOPTIM,0.66,0,1.85E-08
306,5,Compar,0.063805332,0,2.70E-07
298,1,PGLSSEY,0.33,0,-9.00E-08
298,1,PGLSSEYOPTIM,0.74,0,-3.02E-08
298,1,Compar,3.90E-13,0,-3.66E-06
298,10,PGLSSEY,0.5,0,-1.46E-08
298,10,PGLSSEYOPTIM,0.47,0,-1.54E-08
298,10,Compar,0.001317441,0,-2.56E-07
304,5,PGLSSEY,0.82,0,7.95E-09
304,5,PGLSSEYOPTIM,0.97,0,-1.19E-09
304,5,Compar,0.952599966,0,-7.00E-09
312,10,PGLSSEY,0.94,0,-2.38E-09
312,10,PGLSSEYOPTIM,0.52,0,1.89E-08
NA,NA,Compar,NA,NA,NA
297,1,PGLSSEY,0.32,0,-2.13E-08
297,1,PGLSSEYOPTIM,0.21,0,-2.71E-08
297,1,Compar,0.012423301,0,-1.96E-07
304,1,PGLSSEY,0.59,0,9.52E-09
304,1,PGLSSEYOPTIM,0.87,0,-2.85E-09
NA,NA,Compar,NA,NA,NA
304,5,PGLSSEY,0.15,0,2.54E-08
304,5,PGLSSEYOPTIM,0.19,0,2.31E-08
304,5,Compar,0.003662458,0,1.89E-07
303,10,PGLSSEY,0.5,0,-9.22E-09
303,10,PGLSSEYOPTIM,0.22,0,-1.68E-08
303,10,Compar,0.001317693,0,-1.67E-07
303,1,PGLSSEY,0.09,0,-1.17E-07
303,1,PGLSSEYOPTIM,0.26,0,7.55E-08
303,1,Compar,0.035430396,0,-4.89E-07
301,1,PGLSSEY,0.65,0,1.93E-08
301,1,PGLSSEYOPTIM,0.34,0,4.12E-08
301,1,Compar,0.017511663,0,3.50E-07
295,20,PGLSSEY,0.75,0,-1.46E-08
295,20,PGLSSEYOPTIM,0.69,0,-1.88E-08
NA,NA,Compar,NA,NA,NA
284,10,PGLSSEY,0.62,0,-2.35E-08
284,10,PGLSSEYOPTIM,0.52,0,-3.01E-08
NA,NA,Compar,NA,NA,NA
310,5,PGLSSEY,0.33,0,5.16E-08
310,5,PGLSSEYOPTIM,0.24,0,6.36E-08
310,5,Compar,0.13626737,0,2.87E-07
301,1,PGLSSEY,0.52,0,1.34E-08
301,1,PGLSSEYOPTIM,0.3,0,2.24E-08
301,1,Compar,0.001991435,0,-2.36E-07
302,20,PGLSSEY,0.89,0,5.20E-09
302,20,PGLSSEYOPTIM,0.95,0,-2.37E-09
302,20,Compar,6.04E-06,0,-6.70E-07
292,10,PGLSSEY,0.58,0,4.76E-08
292,10,PGLSSEYOPTIM,0.51,0,5.64E-08
292,10,Compar,0.792301075,0,-7.53E-08
301,1,PGLSSEY,0.87,0,7.34E-09
301,1,PGLSSEYOPTIM,0.72,0,1.55E-08
301,1,Compar,0.089631972,0,2.51E-07
302,5,PGLSSEY,1,0,9.69E-11
302,5,PGLSSEYOPTIM,0.82,0,-5.12E-09
302,5,Compar,0.365550089,0,6.86E-08
308,20,PGLSSEY,0.22,0,-1.27E-07
308,20,PGLSSEYOPTIM,0.046,0,-2.06E-07
308,20,Compar,0.049559481,0,-7.26E-07
304,1,PGLSSEY,0.21,0,1.76E-08
304,1,PGLSSEYOPTIM,0.1,0,2.29E-08
304,1,Compar,4.63E-12,0,5.35E-07
309,1,PGLSSEY,0.36,0,-1.95E-08
309,1,PGLSSEYOPTIM,0.16,0,-2.99E-08
309,1,Compar,0.012349836,0,-2.03E-07
311,1,PGLSSEY,0.17,0,4.28E-08
311,1,PGLSSEYOPTIM,0.24,0,3.80E-08
311,1,Compar,0.161881536,0,-1.56E-07
292,5,PGLSSEY,0.085,0,-3.47E-08
292,5,PGLSSEYOPTIM,0.04,0,-4.19E-08
292,5,Compar,0.622677741,0,-3.52E-08
305,1,PGLSSEY,0.18,0,2.39E-08
305,1,PGLSSEYOPTIM,0.22,0,2.15E-08
305,1,Compar,0.108762621,0,9.60E-08
302,20,PGLSSEY,0.18,0,2.43E-08
302,20,PGLSSEYOPTIM,0.14,0,2.72E-08
302,20,Compar,0.020376436,0,1.55E-07
298,20,PGLSSEY,0.91,0,-1.67E-09
298,20,PGLSSEYOPTIM,0.98,0,3.65E-10
298,20,Compar,0.05363072,0,-9.62E-08
292,5,PGLSSEY,0.64,0,8.98E-09
292,5,PGLSSEYOPTIM,0.62,0,9.41E-09
292,5,Compar,0.034532517,0,-1.39E-07
296,20,PGLSSEY,0.72,0,8.27E-09
296,20,PGLSSEYOPTIM,0.84,0,4.82E-09
296,20,Compar,0.682136188,0,3.27E-08
296,10,PGLSSEY,0.73,0,-5.35E-09
296,10,PGLSSEYOPTIM,0.87,0,-2.54E-09
296,10,Compar,0.368702056,0,-4.68E-08
300,5,PGLSSEY,0.99,0,1.07E-09
300,5,PGLSSEYOPTIM,0.67,0,-4.07E-08
NA,NA,Compar,NA,NA,NA
299,10,PGLSSEY,0.47,0,2.69E-08
299,10,PGLSSEYOPTIM,0.55,0,2.24E-08
299,10,Compar,0.37905531,0,1.11E-07
309,1,PGLSSEY,0.46,0,-6.31E-08
309,1,PGLSSEYOPTIM,0.42,0,-6.93E-08
309,1,Compar,0.000710235,0,-1.08E-06
299,5,PGLSSEY,0.18,0,-4.96E-08
299,5,PGLSSEYOPTIM,0.35,0,-3.49E-08
299,5,Compar,0.057236595,0,-2.48E-07
296,1,PGLSSEY,0.067,0,-3.58E-08
296,1,PGLSSEYOPTIM,0.0052,0,-5.72E-08
296,1,Compar,0.857166364,0,-1.18E-08
303,1,PGLSSEY,0.83,0,8.94E-09
303,1,PGLSSEYOPTIM,0.52,0,2.82E-08
303,1,Compar,4.50E-10,0,1.31E-06
307,5,PGLSSEY,0.6,0,2.25E-08
307,5,PGLSSEYOPTIM,0.78,0,1.19E-08
307,5,Compar,0.307819954,0,1.32E-07
311,5,PGLSSEY,0.61,0,7.37E-09
311,5,PGLSSEYOPTIM,0.55,0,8.76E-09
NA,NA,Compar,NA,NA,NA
317,20,PGLSSEY,0.95,0,-1.96E-09
317,20,PGLSSEYOPTIM,0.95,0,-1.95E-09
NA,NA,Compar,NA,NA,NA
299,1,PGLSSEY,0.74,0,-7.31E-09
299,1,PGLSSEYOPTIM,0.16,0,-3.03E-08
NA,NA,Compar,NA,NA,NA
302,10,PGLSSEY,0.79,0,-5.28E-09
302,10,PGLSSEYOPTIM,0.98,0,-4.21E-10
302,10,Compar,0.004714146,0,-1.96E-07
299,10,PGLSSEY,0.55,0,-1.20E-08
299,10,PGLSSEYOPTIM,0.66,0,-8.68E-09
299,10,Compar,0.998395457,0,1.32E-10
301,20,PGLSSEY,0.44,0,-7.09E-08
301,20,PGLSSEYOPTIM,0.58,0,-5.18E-08
301,20,Compar,3.48E-05,0,1.48E-06
305,1,PGLSSEY,0.82,0,-2.19E-08
305,1,PGLSSEYOPTIM,0.6,0,-5.10E-08
NA,NA,Compar,NA,NA,NA
303,10,PGLSSEY,0.13,0,-2.21E-07
303,10,PGLSSEYOPTIM,0.19,0,-1.81E-07
303,10,Compar,0.117166453,0,-7.55E-07
310,5,PGLSSEY,0.65,0,-6.15E-09
310,5,PGLSSEYOPTIM,0.72,0,-4.79E-09
310,5,Compar,0,0,-1.09E-06
295,1,PGLSSEY,0.4,0,-1.80E-08
295,1,PGLSSEYOPTIM,0.77,0,-6.25E-09
295,1,Compar,0.164171794,0,1.08E-07
306,20,PGLSSEY,0.16,0,1.93E-08
306,20,PGLSSEYOPTIM,0.43,0,1.14E-08
306,20,Compar,0.062361152,0,9.02E-08
304,1,PGLSSEY,0.84,0,-2.98E-09
304,1,PGLSSEYOPTIM,0.38,0,-1.24E-08
304,1,Compar,0.867306089,0,-8.34E-09
302,1,PGLSSEY,0.68,0,1.51E-08
302,1,PGLSSEYOPTIM,0.16,0,5.19E-08
NA,NA,Compar,NA,NA,NA
309,1,PGLSSEY,0.89,0,-4.17E-09
309,1,PGLSSEYOPTIM,0.48,0,-2.20E-08
309,1,Compar,4.02E-10,0,-9.01E-07
305,10,PGLSSEY,0.61,0,-1.15E-08
305,10,PGLSSEYOPTIM,0.67,0,-9.52E-09
305,10,Compar,5.35E-08,0,5.33E-07
304,5,PGLSSEY,0.65,0,-1.41E-08
304,5,PGLSSEYOPTIM,0.76,0,-8.95E-09
304,5,Compar,6.49E-05,0,4.35E-07
303,5,PGLSSEY,0.32,0,-5.56E-08
303,5,PGLSSEYOPTIM,0.24,0,-6.55E-08
NA,NA,Compar,NA,NA,NA
304,1,PGLSSEY,0.14,0,6.23E-08
304,1,PGLSSEYOPTIM,0.34,0,3.94E-08
304,1,Compar,0.007087834,0,-3.78E-07
306,10,PGLSSEY,0.21,0,-5.22E-08
306,10,PGLSSEYOPTIM,0.21,0,-5.23E-08
NA,NA,Compar,NA,NA,NA
304,10,PGLSSEY,0.91,0,1.60E-09
304,10,PGLSSEYOPTIM,0.95,0,-8.93E-10
304,10,Compar,0.980638369,0,-1.16E-09
304,20,PGLSSEY,0.26,0,4.54E-08
304,20,PGLSSEYOPTIM,0.25,0,4.59E-08
304,20,Compar,0.071192669,0,2.55E-07
300,1,PGLSSEY,0.13,0,1.09E-07
300,1,PGLSSEYOPTIM,0.024,0,1.63E-07
300,1,Compar,0.000129693,0,1.05E-06
295,20,PGLSSEY,0.61,0,2.19E-08
295,20,PGLSSEYOPTIM,0.66,0,1.93E-08
295,20,Compar,0.006541411,0,-4.27E-07
301,5,PGLSSEY,0.61,0,-7.17E-09
301,5,PGLSSEYOPTIM,0.52,0,-9.19E-09
301,5,Compar,0.138980732,0,-7.56E-08
292,10,PGLSSEY,0.56,0,-3.29E-08
292,10,PGLSSEYOPTIM,0.49,0,-3.93E-08
292,10,Compar,0.742084112,0,6.22E-08
309,5,PGLSSEY,0.42,0,3.37E-08
309,5,PGLSSEYOPTIM,0.54,0,2.63E-08
309,5,Compar,2.03E-10,0,-1.37E-06
301,1,PGLSSEY,0.36,0,3.89E-08
301,1,PGLSSEYOPTIM,0.091,0,7.30E-08
301,1,Compar,6.22E-15,0,2.06E-06
305,1,PGLSSEY,0.33,0,-8.61E-08
305,1,PGLSSEYOPTIM,0.44,0,-6.77E-08
305,1,Compar,4.56E-10,0,-2.38E-06
296,5,PGLSSEY,0.91,0,-6.72E-09
296,5,PGLSSEYOPTIM,0.79,0,-1.59E-08
296,5,Compar,0.36425995,0,1.85E-07
298,10,PGLSSEY,0.078,0,1.48E-07
298,10,PGLSSEYOPTIM,0.044,0,1.70E-07
298,10,Compar,6.69E-06,0,1.55E-06
300,20,PGLSSEY,0.75,0,-1.02E-08
300,20,PGLSSEYOPTIM,0.66,0,-1.40E-08
300,20,Compar,0.493366643,0,-7.36E-08
300,20,PGLSSEY,0.75,0,-1.94E-08
300,20,PGLSSEYOPTIM,0.77,0,-1.80E-08
300,20,Compar,0.610883576,0,-1.04E-07
302,1,PGLSSEY,0.17,0,-1.36E-07
302,1,PGLSSEYOPTIM,0.052,0,-1.94E-07
302,1,Compar,2.63E-08,0,-2.48E-06
305,20,PGLSSEY,0.14,0,1.50E-07
305,20,PGLSSEYOPTIM,0.19,0,1.35E-07
305,20,Compar,0.297345846,0,3.42E-07
306,1,PGLSSEY,0.76,0,-5.94E-09
306,1,PGLSSEYOPTIM,0.16,0,-2.81E-08
306,1,Compar,2.50E-12,0,-7.09E-07
292,1,PGLSSEY,0.56,0,3.41E-08
292,1,PGLSSEYOPTIM,0.27,0,6.41E-08
292,1,Compar,4.07E-07,0,-1.34E-06
300,1,PGLSSEY,0.49,0,-9.93E-09
300,1,PGLSSEYOPTIM,0.53,0,-9.18E-09
300,1,Compar,0.019402633,0,-1.20E-07
294,5,PGLSSEY,0.58,0,-8.04E-09
294,5,PGLSSEYOPTIM,0.58,0,-7.90E-09
NA,NA,Compar,NA,NA,NA
298,10,PGLSSEY,0.35,0,-2.10E-08
298,10,PGLSSEYOPTIM,0.27,0,-2.53E-08
NA,NA,Compar,NA,NA,NA
299,5,PGLSSEY,0.16,0,1.30E-07
299,5,PGLSSEYOPTIM,0.19,0,1.22E-07
299,5,Compar,0.838828037,0,-6.62E-08
297,10,PGLSSEY,0.95,0,3.55E-09
297,10,PGLSSEYOPTIM,0.96,0,2.47E-09
297,10,Compar,1.07E-12,0,1.89E-06
313,5,PGLSSEY,0.39,0,-3.95E-08
313,5,PGLSSEYOPTIM,0.45,0,-3.40E-08
313,5,Compar,0.054155571,0,-2.85E-07
309,1,PGLSSEY,0.75,0,-1.20E-08
309,1,PGLSSEYOPTIM,0.58,0,-2.10E-08
NA,NA,Compar,NA,NA,NA
300,1,PGLSSEY,0.49,0,2.26E-08
300,1,PGLSSEYOPTIM,0.83,0,6.90E-09
300,1,Compar,3.72E-10,0,9.49E-07
300,1,PGLSSEY,0.62,0,2.00E-08
300,1,PGLSSEYOPTIM,0.84,0,7.83E-09
300,1,Compar,0.323703932,0,-1.44E-07
307,10,PGLSSEY,0.78,0,-5.91E-09
307,10,PGLSSEYOPTIM,0.62,0,-1.06E-08
307,10,Compar,1.73E-05,0,-3.53E-07
304,10,PGLSSEY,0.088,0,2.50E-08
304,10,PGLSSEYOPTIM,0.15,0,2.09E-08
304,10,Compar,0.628083366,0,-2.39E-08
307,10,PGLSSEY,0.61,0,-6.89E-09
307,10,PGLSSEYOPTIM,0.62,0,-6.78E-09
307,10,Compar,0.954206153,0,-2.66E-09
306,1,PGLSSEY,0.7,0,-3.58E-08
306,1,PGLSSEYOPTIM,0.78,0,-2.61E-08
306,1,Compar,7.42E-05,0,-1.32E-06
304,20,PGLSSEY,0.33,0,-1.92E-08
304,20,PGLSSEYOPTIM,0.35,0,-1.85E-08
304,20,Compar,0.07808094,0,-1.22E-07
306,5,PGLSSEY,0.22,0,-5.61E-08
306,5,PGLSSEYOPTIM,0.2,0,-5.83E-08
NA,NA,Compar,NA,NA,NA
286,5,PGLSSEY,0.97,0,1.64E-09
286,5,PGLSSEYOPTIM,0.94,0,-3.05E-09
286,5,Compar,0.018181318,0,3.56E-07
305,1,PGLSSEY,0.19,0,2.27E-08
305,1,PGLSSEYOPTIM,0.039,0,3.59E-08
305,1,Compar,0.301486095,0,6.85E-08
298,20,PGLSSEY,0.18,0,1.79E-08
298,20,PGLSSEYOPTIM,0.5,0,9.15E-09
298,20,Compar,0.12580635,0,6.99E-08
307,5,PGLSSEY,0.98,0,2.71E-09
307,5,PGLSSEYOPTIM,0.71,0,3.51E-08
307,5,Compar,0.019441526,0,-7.77E-07
302,20,PGLSSEY,0.89,0,4.35E-09
302,20,PGLSSEYOPTIM,0.97,0,1.24E-09
NA,NA,Compar,NA,NA,NA
284,5,PGLSSEY,0.31,0,2.04E-08
284,5,PGLSSEYOPTIM,0.36,0,1.77E-08
284,5,Compar,0.013283985,0,-1.85E-07
300,5,PGLSSEY,0.5,0,-4.36E-08
300,5,PGLSSEYOPTIM,0.54,0,-4.03E-08
300,5,Compar,1.44E-07,0,-1.45E-06
301,1,PGLSSEY,0.51,0,4.12E-08
301,1,PGLSSEYOPTIM,0.49,0,4.28E-08
301,1,Compar,2.48E-05,0,1.06E-06
308,20,PGLSSEY,0.26,0,-1.63E-08
308,20,PGLSSEYOPTIM,0.27,0,-1.59E-08
308,20,Compar,0.016863772,0,-1.22E-07
302,5,PGLSSEY,0.21,0,-1.28E-07
302,5,PGLSSEYOPTIM,0.12,0,-1.58E-07
302,5,Compar,3.15E-06,0,-1.91E-06
293,20,PGLSSEY,0.31,0,-7.12E-08
293,20,PGLSSEYOPTIM,0.22,0,-8.40E-08
293,20,Compar,0.000488854,0,-9.01E-07
301,10,PGLSSEY,0.84,0,-4.07E-09
NA,NA,PGLSSEYOPTIM,NA,NA,NA
301,10,Compar,0.249623756,0,-8.23E-08
306,20,PGLSSEY,0.38,0,-1.57E-08
306,20,PGLSSEYOPTIM,0.37,0,-1.60E-08
NA,NA,Compar,NA,NA,NA
301,1,PGLSSEY,0.26,0,2.04E-07
301,1,PGLSSEYOPTIM,0.036,0,3.86E-07
301,1,Compar,4.68E-05,0,3.03E-06
288,10,PGLSSEY,0.4,0,4.86E-08
288,10,PGLSSEYOPTIM,0.45,0,4.42E-08
288,10,Compar,0.032375027,0,-4.72E-07
308,5,PGLSSEY,0.38,0,3.57E-08
308,5,PGLSSEYOPTIM,0.35,0,3.76E-08
308,5,Compar,0.436113629,0,1.12E-07
297,5,PGLSSEY,0.71,0,-1.68E-08
297,5,PGLSSEYOPTIM,0.66,0,-1.97E-08
297,5,Compar,0.058419246,0,-2.80E-07
294,1,PGLSSEY,0.27,0,3.45E-08
294,1,PGLSSEYOPTIM,0.11,0,4.91E-08
294,1,Compar,0.325123634,0,1.07E-07
313,10,PGLSSEY,0.078,0,-3.13E-08
313,10,PGLSSEYOPTIM,0.0096,0,-4.75E-08
313,10,Compar,5.68E-07,0,3.85E-07
306,1,PGLSSEY,0.87,0,-6.71E-09
306,1,PGLSSEYOPTIM,0.91,0,-4.69E-09
306,1,Compar,0.616235731,0,-6.99E-08
304,5,PGLSSEY,0.34,0,-8.03E-08
304,5,PGLSSEYOPTIM,0.24,0,-1.01E-07
304,5,Compar,0.187690764,0,4.20E-07
300,1,PGLSSEY,0.94,0,2.30E-09
300,1,PGLSSEYOPTIM,0.13,0,4.80E-08
300,1,Compar,4.49E-09,0,8.55E-07
309,1,PGLSSEY,0.4,0,3.63E-08
309,1,PGLSSEYOPTIM,0.5,0,2.92E-08
NA,NA,Compar,NA,NA,NA
312,20,PGLSSEY,0.99,0,2.62E-10
312,20,PGLSSEYOPTIM,0.95,0,-9.35E-10
NA,NA,Compar,NA,NA,NA
314,1,PGLSSEY,0.27,0,5.08E-08
314,1,PGLSSEYOPTIM,0.11,0,7.33E-08
314,1,Compar,0.865227372,0,2.41E-08
303,1,PGLSSEY,0.97,0,-2.31E-09
303,1,PGLSSEYOPTIM,0.88,0,1.05E-08
NA,NA,Compar,NA,NA,NA
295,5,PGLSSEY,0.27,0,2.18E-08
295,5,PGLSSEYOPTIM,0.46,0,1.46E-08
295,5,Compar,0.037301813,0,1.39E-07
303,10,PGLSSEY,0.4,0,-1.83E-08
303,10,PGLSSEYOPTIM,0.66,0,-9.55E-09
303,10,Compar,0.180867797,0,-9.47E-08
301,1,PGLSSEY,0.7,0,7.56E-09
301,1,PGLSSEYOPTIM,0.7,0,7.37E-09
301,1,Compar,0.035133518,0,-1.46E-07
296,1,PGLSSEY,0.76,0,1.35E-08
296,1,PGLSSEYOPTIM,0.68,0,1.86E-08
296,1,Compar,0.005426339,0,-4.49E-07
307,10,PGLSSEY,0.8,0,3.87E-09
307,10,PGLSSEYOPTIM,0.94,0,1.18E-09
NA,NA,Compar,NA,NA,NA
300,5,PGLSSEY,0.33,0,4.17E-08
300,5,PGLSSEYOPTIM,0.32,0,4.28E-08
300,5,Compar,1.02E-05,0,7.50E-07
302,5,PGLSSEY,0.5,0,-1.17E-08
302,5,PGLSSEYOPTIM,0.89,0,-2.34E-09
NA,NA,Compar,NA,NA,NA
300,1,PGLSSEY,0.62,0,1.11E-08
300,1,PGLSSEYOPTIM,0.93,0,1.85E-09
300,1,Compar,0.000148311,0,-3.23E-07
298,10,PGLSSEY,0.62,0,6.91E-09
298,10,PGLSSEYOPTIM,0.64,0,6.54E-09
NA,NA,Compar,NA,NA,NA
300,10,PGLSSEY,0.35,0,-1.40E-08
300,10,PGLSSEYOPTIM,0.33,0,-1.43E-08
300,10,Compar,0.081765377,0,8.60E-08
298,10,PGLSSEY,0.095,0,9.68E-08
298,10,PGLSSEYOPTIM,0.12,0,9.19E-08
NA,NA,Compar,NA,NA,NA
301,1,PGLSSEY,0.85,0,-2.64E-09
301,1,PGLSSEYOPTIM,0.88,0,2.13E-09
301,1,Compar,1.24E-10,0,4.32E-07
299,1,PGLSSEY,0.66,0,-2.01E-08
299,1,PGLSSEYOPTIM,0.83,0,-9.72E-09
299,1,Compar,0.12700197,0,-2.29E-07
313,5,PGLSSEY,0.13,0,-7.86E-08
313,5,PGLSSEYOPTIM,0.11,0,-8.50E-08
313,5,Compar,0.000816154,0,-6.53E-07
298,10,PGLSSEY,0.68,0,3.65E-08
298,10,PGLSSEYOPTIM,0.7,0,3.43E-08
298,10,Compar,0.298184678,0,-3.13E-07
303,5,PGLSSEY,0.15,0,-9.19E-08
303,5,PGLSSEYOPTIM,0.074,0,-1.16E-07
303,5,Compar,0.481174811,0,1.53E-07
300,1,PGLSSEY,0.59,0,-2.42E-08
300,1,PGLSSEYOPTIM,0.62,0,-2.22E-08
300,1,Compar,5.77E-15,0,1.99E-06
295,5,PGLSSEY,0.53,0,1.16E-08
295,5,PGLSSEYOPTIM,0.94,0,1.44E-09
295,5,Compar,0.976588761,0,-1.97E-09
299,20,PGLSSEY,0.92,0,5.24E-09
299,20,PGLSSEYOPTIM,0.92,0,5.57E-09
299,20,Compar,0.236464919,0,2.23E-07
298,20,PGLSSEY,0.74,0,-7.50E-09
298,20,PGLSSEYOPTIM,0.7,0,-8.68E-09
NA,NA,Compar,NA,NA,NA
299,1,PGLSSEY,0.63,0,2.07E-08
299,1,PGLSSEYOPTIM,0.46,0,3.30E-08
299,1,Compar,0.002101404,0,-5.18E-07
310,20,PGLSSEY,0.17,0,2.56E-08
310,20,PGLSSEYOPTIM,0.15,0,2.68E-08
310,20,Compar,0.20911076,0,7.75E-08
295,10,PGLSSEY,0.9,0,-2.64E-09
295,10,PGLSSEYOPTIM,0.33,0,2.06E-08
295,10,Compar,0.009887299,0,-2.05E-07
298,1,PGLSSEY,0.71,0,-1.46E-08
298,1,PGLSSEYOPTIM,0.24,0,-4.71E-08
298,1,Compar,1.11E-05,0,-6.89E-07
296,20,PGLSSEY,0.25,0,1.63E-08
296,20,PGLSSEYOPTIM,0.26,0,1.55E-08
296,20,Compar,0.290305061,0,5.20E-08
291,20,PGLSSEY,0.94,0,2.48E-09
291,20,PGLSSEYOPTIM,0.93,0,-3.04E-09
291,20,Compar,0.866696996,0,1.88E-08
296,1,PGLSSEY,0.92,0,1.91E-09
296,1,PGLSSEYOPTIM,1,0,-6.38E-12
296,1,Compar,4.37E-07,0,-4.48E-07
306,5,PGLSSEY,0.29,0,1.44E-08
306,5,PGLSSEYOPTIM,0.26,0,1.56E-08
306,5,Compar,0.000882114,0,1.60E-07
299,1,PGLSSEY,0.075,0,3.30E-08
299,1,PGLSSEYOPTIM,0.28,0,1.97E-08
299,1,Compar,5.40E-08,0,4.03E-07
298,5,PGLSSEY,1,0,2.10E-10
298,5,PGLSSEYOPTIM,0.74,0,-1.50E-08
NA,NA,Compar,NA,NA,NA
297,1,PGLSSEY,0.88,0,-6.79E-09
297,1,PGLSSEYOPTIM,0.64,0,-2.10E-08
297,1,Compar,0.007732079,0,-4.04E-07
305,1,PGLSSEY,0.84,0,-6.31E-09
305,1,PGLSSEYOPTIM,0.79,0,7.92E-09
305,1,Compar,0.347988783,0,1.03E-07
297,1,PGLSSEY,0.67,0,-4.41E-08
297,1,PGLSSEYOPTIM,0.58,0,-5.80E-08
297,1,Compar,0.844523476,0,7.10E-08
299,10,PGLSSEY,0.51,0,-1.20E-08
299,10,PGLSSEYOPTIM,0.52,0,-1.15E-08
299,10,Compar,0.644730442,0,-2.85E-08
312,10,PGLSSEY,0.41,0,3.59E-08
312,10,PGLSSEYOPTIM,0.41,0,3.55E-08
NA,NA,Compar,NA,NA,NA
297,5,PGLSSEY,0.65,0,-8.19E-09
