"n","min","model","pval","simslope","slope"
138,20,"PGLSSEYOPTIM",0.61,0,9.45072520883984e-09
NA,NA,"Compar",NA,NA,NA
140,5,"PGLSSEY",0.37,0,-5.58649314182532e-08
140,5,"PGLSSEYOPTIM",0.5,0,-4.20308095474068e-08
NA,NA,"Compar",NA,NA,NA
138,1,"PGLSSEY",0.96,0,2.47195860510768e-09
138,1,"PGLSSEYOPTIM",0.97,0,-1.6441967630071e-09
NA,NA,"Compar",NA,NA,NA
142,5,"PGLSSEY",0.56,0,8.20237440209907e-08
142,5,"PGLSSEYOPTIM",0.97,0,4.97483038622934e-09
NA,NA,"Compar",NA,NA,NA
143,5,"PGLSSEY",0.35,0,6.30428300558765e-08
143,5,"PGLSSEYOPTIM",0.32,0,6.58963360463837e-08
NA,NA,"Compar",NA,NA,NA
142,20,"PGLSSEY",0.55,0,-1.21097831972172e-08
142,20,"PGLSSEYOPTIM",0.43,0,-1.65870978474855e-08
NA,NA,"Compar",NA,NA,NA
141,1,"PGLSSEY",0.26,0,3.4201338981115e-08
141,1,"PGLSSEYOPTIM",0.29,0,3.40372586749484e-08
NA,NA,"Compar",NA,NA,NA
141,10,"PGLSSEY",0.58,0,-1.1443720992868e-08
141,10,"PGLSSEYOPTIM",0.66,0,-9.73440734413274e-09
NA,NA,"Compar",NA,NA,NA
143,10,"PGLSSEY",0.72,0,1.21308711570279e-08
143,10,"PGLSSEYOPTIM",0.63,0,1.63877885823339e-08
NA,NA,"Compar",NA,NA,NA
137,1,"PGLSSEY",0.85,0,5.42295339652865e-09
137,1,"PGLSSEYOPTIM",0.39,0,2.58792467365368e-08
NA,NA,"Compar",NA,NA,NA
136,10,"PGLSSEY",0.37,0,2.13750572626957e-08
136,10,"PGLSSEYOPTIM",0.29,0,2.64538513611055e-08
NA,NA,"Compar",NA,NA,NA
142,20,"PGLSSEY",0.6,0,1.13403748612116e-08
142,20,"PGLSSEYOPTIM",0.52,0,1.40213188689117e-08
NA,NA,"Compar",NA,NA,NA
140,10,"PGLSSEY",0.91,0,-2.48727218676833e-09
140,10,"PGLSSEYOPTIM",0.88,0,3.17492271068236e-09
NA,NA,"Compar",NA,NA,NA
143,20,"PGLSSEY",0.47,0,1.44214393776203e-08
143,20,"PGLSSEYOPTIM",0.51,0,1.25496747904811e-08
NA,NA,"Compar",NA,NA,NA
136,20,"PGLSSEY",0.37,0,-1.89129990921873e-08
136,20,"PGLSSEYOPTIM",0.34,0,-2.0436603510851e-08
NA,NA,"Compar",NA,NA,NA
142,10,"PGLSSEY",0.66,0,-3.10256831926668e-08
142,10,"PGLSSEYOPTIM",0.53,0,-4.36425665344213e-08
NA,NA,"Compar",NA,NA,NA
139,20,"PGLSSEY",0.86,0,-1.48874607252627e-08
139,20,"PGLSSEYOPTIM",0.84,0,-1.70864904327604e-08
NA,NA,"Compar",NA,NA,NA
138,10,"PGLSSEY",0.52,0,5.28843400650699e-08
138,10,"PGLSSEYOPTIM",0.4,0,7.06669354062592e-08
NA,NA,"Compar",NA,NA,NA
138,5,"PGLSSEY",0.25,0,-2.93696952206027e-08
138,5,"PGLSSEYOPTIM",0.33,0,-2.48064826688289e-08
