"n","min","model","pval","simslope","slope"
43,1,"PGLSSEYOPTIM",9.2e-12,1.70866512958946,1.53688013103707
43,1,"Compar",0.000496284509776901,1.70866512958946,4.74030319337329
46,20,"PGLSSEY",2.9e-08,0.997255538457342,1.83617983604335
46,20,"PGLSSEYOPTIM",3.1e-08,0.997255538457342,1.84196962207288
NA,NA,"Compar",NA,NA,NA
47,10,"PGLSSEY",1.1e-09,1.06914726886494,2.07610067861617
47,10,"PGLSSEYOPTIM",1.6e-09,1.06914726886494,2.13165193415649
47,10,"Compar",5.39937559305148e-05,1.06914726886494,9.9952798589884
49,1,"PGLSSEY",7.1e-09,0.787593859205843,2.56397395460489
49,1,"PGLSSEYOPTIM",1.4e-08,0.787593859205843,2.83938062132316
49,1,"Compar",0.0591558533452847,0.787593859205843,5.87202212880186
46,1,"PGLSSEY",8.6e-13,-1.31998055860306,-2.59107128338045
46,1,"PGLSSEYOPTIM",2.7e-13,-1.31998055860306,-2.60344800674004
46,1,"Compar",3.22209582415134e-06,-1.31998055860306,-11.5048833608965
48,5,"PGLSSEY",6.3e-07,-1.12957043176299,-3.25379698582105
48,5,"PGLSSEYOPTIM",3.5e-06,-1.12957043176299,-3.0256035997447
48,5,"Compar",0.0060011062033607,-1.12957043176299,-9.24784473822278
45,20,"PGLSSEY",9.6e-10,-1.05536145891882,-1.80252107041101
45,20,"PGLSSEYOPTIM",9.6e-10,-1.05536145891882,-1.80254928233962
45,20,"Compar",0.0021713196697748,-1.05536145891882,-4.94976529575972
46,5,"PGLSSEY",1.2e-07,1.38888019064606,1.50271475985764
46,5,"PGLSSEYOPTIM",4.8e-08,1.38888019064606,1.50819283507059
46,5,"Compar",0.000169147732910879,1.38888019064606,7.50500267771814
47,10,"PGLSSEY",3.6e-11,-1.5998782042355,-3.092109750344
47,10,"PGLSSEYOPTIM",1.8e-10,-1.5998782042355,-3.29022455064457
47,10,"Compar",2.87992664504966e-05,-1.5998782042355,-13.292625342947
49,1,"PGLSSEY",1.5e-13,-1.39551258326197,-2.74988349824834
49,1,"PGLSSEYOPTIM",1.7e-15,-1.39551258326197,-2.69327216164225
49,1,"Compar",6.70753723674977e-08,-1.39551258326197,-14.2550240749488
45,10,"PGLSSEY",0.02,-0.536609208121597,-1.84408614352419
45,10,"PGLSSEYOPTIM",0.028,-0.536609208121597,-1.74851945135831
45,10,"Compar",0.0654170885920644,-0.536609208121597,-7.13071085845743
48,5,"PGLSSEY",7e-06,1.06264836737673,0.901754496774824
48,5,"PGLSSEYOPTIM",1.1e-05,1.06264836737673,0.867958220619266
48,5,"Compar",0.000401392654887811,1.06264836737673,4.25494015447167
48,1,"PGLSSEY",3.8e-14,1.21362876529684,2.51295944214848
48,1,"PGLSSEYOPTIM",1.6e-12,1.21362876529684,2.54203688098931
48,1,"Compar",2.02415598054007e-05,1.21362876529684,11.6193198995754
46,20,"PGLSSEY",1.4e-13,-1.61002680447082,-1.9903748807467
46,20,"PGLSSEYOPTIM",2.5e-13,-1.61002680447082,-1.97964971381712
46,20,"Compar",6.21131083011761e-07,-1.61002680447082,-11.2088810920632
48,20,"PGLSSEY",7.3e-10,0.977323166859155,2.19350060985113
48,20,"PGLSSEYOPTIM",2.4e-08,0.977323166859155,2.25984730531646
48,20,"Compar",1.36647122710443e-05,0.977323166859155,12.2987140126681
46,5,"PGLSSEY",0.0012,-0.678293169728708,-0.882078859350497
46,5,"PGLSSEYOPTIM",0.0013,-0.678293169728708,-0.933878278736974
46,5,"Compar",0.0250980430930099,-0.678293169728708,-3.19169191448719
47,20,"PGLSSEY",0.002,0.591660229271587,0.657757851221813
47,20,"PGLSSEYOPTIM",0.0018,0.591660229271587,0.660779833834718
47,20,"Compar",0.107087679135442,0.591660229271587,1.55199812699115
46,20,"PGLSSEY",4.8e-07,1.44244800508702,0.531402784247917
46,20,"PGLSSEYOPTIM",4.9e-07,1.44244800508702,0.530313055819794
46,20,"Compar",5.88972647697084e-06,1.44244800508702,5.80485267753017
45,10,"PGLSSEY",5.6e-13,1.53626089625579,1.06557707629688
45,10,"PGLSSEYOPTIM",1.5e-12,1.53626089625579,1.10718101467419
45,10,"Compar",1.12486496157693e-05,1.53626089625579,5.72704333377749
49,1,"PGLSSEY",7.7e-05,0.606713764880892,2.36769141016534
49,1,"PGLSSEYOPTIM",0.002,0.606713764880892,1.8288798563993
49,1,"Compar",0.0667268252502855,0.606713764880892,4.9892698601648
47,1,"PGLSSEY",0.0027,0.669584865512711,1.47461955375523
47,1,"PGLSSEYOPTIM",0.09,0.669584865512711,0.869884990948241
47,1,"Compar",0.591229424873013,0.669584865512711,-1.08280852540991
45,5,"PGLSSEY",8.2e-14,-1.76616076644544,-3.23525527218801
45,5,"PGLSSEYOPTIM",3.9e-13,-1.76616076644544,-3.22138417046728
45,5,"Compar",6.30791768241323e-06,-1.76616076644544,-16.1636372131889
47,5,"PGLSSEY",3.3e-07,-0.756975928659316,-1.37319465379174
47,5,"PGLSSEYOPTIM",9.4e-07,-0.756975928659316,-1.27020349153258
47,5,"Compar",0.00463983757050213,-0.756975928659316,-3.69477328867424
49,10,"PGLSSEY",9.7e-06,-0.824216642285944,-1.42508011514218
49,10,"PGLSSEYOPTIM",0.00012,-0.824216642285944,-1.24943177132631
49,10,"Compar",0.012365575598978,-0.824216642285944,-3.82751258229032
49,5,"PGLSSEY",1.3e-19,1.59951064751908,2.80062143489693
49,5,"PGLSSEYOPTIM",4.5e-19,1.59951064751908,2.73449114641527
49,5,"Compar",2.72440379145422e-07,1.59951064751908,11.3345051878765
49,5,"PGLSSEY",0.00058,-0.639071310154822,-1.00079648072725
49,5,"PGLSSEYOPTIM",0.0017,-0.639071310154822,-0.973254082703915
49,5,"Compar",0.0336434056577575,-0.639071310154822,-3.08486831309749
48,1,"PGLSSEY",2.3e-11,-1.22385616846431,-2.28841170202178
48,1,"PGLSSEYOPTIM",1.1e-11,-1.22385616846431,-2.25018537115299
48,1,"Compar",3.74713319262199e-06,-1.22385616846431,-10.8523045950016
48,10,"PGLSSEY",5.9e-16,1.91128661053898,2.13232597481551
48,10,"PGLSSEYOPTIM",6e-16,1.91128661053898,2.13779160747336
48,10,"Compar",1.59165683788487e-06,1.91128661053898,10.6063175704448
48,10,"PGLSSEY",1.1e-15,-1.92836562290323,-2.40265417638368
48,10,"PGLSSEYOPTIM",2.9e-15,-1.92836562290323,-2.41302384187543
48,10,"Compar",6.60156973975035e-07,-1.92836562290323,-13.4295524196924
45,1,"PGLSSEY",6.7e-06,0.643375846981578,1.05493616172048
45,1,"PGLSSEYOPTIM",1.1e-05,0.643375846981578,1.07061078780703
45,1,"Compar",0.000352903926519987,0.643375846981578,5.7342829045751
48,1,"PGLSSEY",4.7e-18,1.90776876937968,1.86469730679789
48,1,"PGLSSEYOPTIM",3e-21,1.90776876937968,1.83026968790961
48,1,"Compar",9.12335496039418e-09,1.90776876937968,9.26437935295651
47,20,"PGLSSEY",2e-09,-1.24926348492662,-2.01620945561185
47,20,"PGLSSEYOPTIM",1.7e-09,-1.24926348492662,-2.01269339057787
47,20,"Compar",5.56309105470554e-06,-1.24926348492662,-10.9619501782889
47,5,"PGLSSEY",2.1e-13,1.36111235318505,1.3948311879167
47,5,"PGLSSEYOPTIM",9.5e-14,1.36111235318505,1.46730707021115
47,5,"Compar",1.64673842428797e-06,1.36111235318505,8.92487516597468
46,1,"PGLSSEY",1.1e-06,-0.833497697805874,-2.53823135553412
46,1,"PGLSSEYOPTIM",6.6e-07,-0.833497697805874,-2.40539119402886
46,1,"Compar",0.00259177912206932,-0.833497697805874,-8.91684437346835
48,20,"PGLSSEY",7.3e-07,1.00747571269864,1.85758550366839
48,20,"PGLSSEYOPTIM",5.3e-06,1.00747571269864,1.69942738432531
48,20,"Compar",3.05180627178103e-05,1.00747571269864,9.59850587382435
46,20,"PGLSSEY",3.4e-09,1.20588669898557,1.16017626549064
46,20,"PGLSSEYOPTIM",4.1e-09,1.20588669898557,1.16016227348865
46,20,"Compar",9.57113564381551e-06,1.20588669898557,5.94223404088158
49,1,"PGLSSEY",4.4e-07,-0.855363825782127,-2.38798748949966
49,1,"PGLSSEYOPTIM",4.5e-06,-0.855363825782127,-2.28656728227578
49,1,"Compar",5.80499417865976e-05,-0.855363825782127,-14.3787823705722
48,10,"PGLSSEY",0.00013,-0.769651401808367,-0.736671518447731
48,10,"PGLSSEYOPTIM",0.00012,-0.769651401808367,-0.725616040084869
48,10,"Compar",2.06568949701058e-06,-0.769651401808367,-5.66801420299069
45,20,"PGLSSEY",1.9e-08,1.73206678597953,0.63058683245006
45,20,"PGLSSEYOPTIM",2.7e-08,1.73206678597953,0.616879155289215
45,20,"Compar",0.000405869711689766,1.73206678597953,2.10226348422353
47,1,"PGLSSEY",7.6e-16,1.77520285855099,1.63286136573821
47,1,"PGLSSEYOPTIM",1.4e-13,1.77520285855099,1.76442832616906
47,1,"Compar",1.41679617060575e-06,1.77520285855099,12.4707517944759
47,5,"PGLSSEY",0.00014,-0.652362377310957,-1.4393419199287
47,5,"PGLSSEYOPTIM",9.2e-05,-0.652362377310957,-1.60949163545451
47,5,"Compar",0.000225816914550814,-0.652362377310957,-11.5151856280702
43,1,"PGLSSEY",1.1e-08,1.16430237381135,2.25796129096397
43,1,"PGLSSEYOPTIM",6.9e-07,1.16430237381135,2.17841964427509
43,1,"Compar",0.00586646320251094,1.16430237381135,7.50653178436185
45,5,"PGLSSEY",1.7e-12,1.53207149046261,3.16467353659779
45,5,"PGLSSEYOPTIM",3.4e-12,1.53207149046261,3.18497702349002
45,5,"Compar",6.93747488167418e-06,1.53207149046261,17.4980012950165
45,5,"PGLSSEY",7e-06,-0.705035493394216,-1.73245059978662
45,5,"PGLSSEYOPTIM",5.1e-05,-0.705035493394216,-1.63827065833719
45,5,"Compar",0.00110431807779943,-0.705035493394216,-6.78648601029059
48,20,"PGLSSEY",1.8e-08,0.77623489812409,2.60354678329084
48,20,"PGLSSEYOPTIM",1e-08,0.77623489812409,2.66131308529578
48,20,"Compar",1.49286041937202e-05,0.77623489812409,14.7436204930857
46,1,"PGLSSEY",7.4e-07,1.20943935950366,1.08098105524298
46,1,"PGLSSEYOPTIM",9.2e-08,1.20943935950366,1.10566900412058
46,1,"Compar",8.8096936663451e-05,1.20943935950366,6.95911931349511
45,10,"PGLSSEY",0.00024,-0.622744566186068,-2.1874442483585
45,10,"PGLSSEYOPTIM",0.00014,-0.622744566186068,-2.28250297400906
45,10,"Compar",0.00277924840725552,-0.622744566186068,-9.91346815476982
45,5,"PGLSSEY",7.1e-05,-0.692428141838185,-1.46602310064983
45,5,"PGLSSEYOPTIM",0.00035,-0.692428141838185,-1.35689858490403
45,5,"Compar",0.0017888764551901,-0.692428141838185,-6.66389381380131
47,5,"PGLSSEY",2.1e-08,-1.12632761389859,-0.897529685313546
47,5,"PGLSSEYOPTIM",6.1e-08,-1.12632761389859,-0.880491261665224
47,5,"Compar",1.23297486029905e-05,-1.12632761389859,-6.25800731741096
46,20,"PGLSSEY",0.00025,-0.526046291323758,-1.32124101478924
46,20,"PGLSSEYOPTIM",3e-04,-0.526046291323758,-1.30567326756105
46,20,"Compar",0.0203172043127471,-0.526046291323758,-4.12417153381611
49,5,"PGLSSEY",3.3e-10,-1.16774467632428,-1.1304813151197
49,5,"PGLSSEYOPTIM",9.6e-10,-1.16774467632428,-1.09631339313914
49,5,"Compar",0.000354393180635348,-1.16774467632428,-5.16108545995035
48,10,"PGLSSEY",4.3e-07,-0.695319716964499,-1.01155435210304
48,10,"PGLSSEYOPTIM",4.3e-07,-0.695319716964499,-1.0114783514295
48,10,"Compar",0.168790995547992,-0.695319716964499,-1.50784966843301
49,10,"PGLSSEY",3.6e-13,-1.30813973864845,-1.75002904920107
49,10,"PGLSSEYOPTIM",1.6e-12,-1.30813973864845,-1.75155305092236
49,10,"Compar",9.5341135546434e-06,-1.30813973864845,-8.51711986502373
45,10,"PGLSSEY",2.8e-13,1.14891992112979,2.08075663560192
45,10,"PGLSSEYOPTIM",4.2e-13,1.14891992112979,2.10806677315865
45,10,"Compar",1.51337087448411e-05,1.14891992112979,8.63277295388984
46,5,"PGLSSEY",3.9e-07,0.991639347342073,1.28612725047632
46,5,"PGLSSEYOPTIM",4.1e-06,0.991639347342073,1.24263110663313
46,5,"Compar",0.00485989601955028,0.991639347342073,4.03011436055331
48,20,"PGLSSEY",1.3e-10,1.22208068291489,2.04584783222844
48,20,"PGLSSEYOPTIM",8.7e-11,1.22208068291489,2.0781839891317
48,20,"Compar",1.07902434685059e-05,1.22208068291489,9.77761957364563
45,10,"PGLSSEY",0.078,-0.541213096252718,-0.251493709094409
45,10,"PGLSSEYOPTIM",0.2,-0.541213096252718,-0.190075075362828
45,10,"Compar",0.364549678154751,-0.541213096252718,-0.586629303299762
47,10,"PGLSSEY",1.9e-07,1.25272561622945,1.86724557088551
47,10,"PGLSSEYOPTIM",3.8e-07,1.25272561622945,1.81897128111749
47,10,"Compar",0.000590348050627965,1.25272561622945,6.9564710630452
47,1,"PGLSSEY",2.2e-21,-1.98001882337125,-2.3510890434608
47,1,"PGLSSEYOPTIM",1.3e-21,-1.98001882337125,-2.30512327835587
47,1,"Compar",3.2091320904204e-05,-1.98001882337125,-8.06500653165043
48,1,"PGLSSEY",3.3e-16,-1.96882647497484,-2.77058316659501
48,1,"PGLSSEYOPTIM",2.2e-13,-1.96882647497484,-2.57053622853682
48,1,"Compar",0.000221222166322477,-1.96882647497484,-9.72768856909791
49,1,"PGLSSEY",0.00024,-0.585950342444161,-1.52230336331258
49,1,"PGLSSEYOPTIM",3.1e-05,-0.585950342444161,-1.7039349063792
49,1,"Compar",0.00183312737923691,-0.585950342444161,-6.89709615402049
47,20,"PGLSSEY",8.2e-05,-0.663309197399838,-0.799638453525141
47,20,"PGLSSEYOPTIM",8.2e-05,-0.663309197399838,-0.799479146393192
47,20,"Compar",0.000326999223760005,-0.663309197399838,-4.53531301077858
47,5,"PGLSSEY",4.8e-23,-1.78058517779264,-2.193803012933
47,5,"PGLSSEYOPTIM",3.5e-23,-1.78058517779264,-2.19040961321748
47,5,"Compar",2.14797659658927e-08,-1.78058517779264,-10.3061129375396
47,5,"PGLSSEY",6e-23,1.96630237553988,1.97378726823228
47,5,"PGLSSEYOPTIM",5.5e-22,1.96630237553988,1.96791743383081
47,5,"Compar",1.51777525880803e-07,1.96630237553988,10.7371840323748
48,10,"PGLSSEY",2.9e-14,1.34497854666681,2.3454627296915
48,10,"PGLSSEYOPTIM",2.2e-14,1.34497854666681,2.36292468555626
48,10,"Compar",0.000237077285477838,1.34497854666681,7.44417634047326
49,10,"PGLSSEY",2.8e-06,0.710097607155401,2.06796893674961
49,10,"PGLSSEYOPTIM",2.7e-06,0.710097607155401,2.05211139958724
49,10,"Compar",1.82176693050984e-05,0.710097607155401,11.7040653827002
49,20,"PGLSSEY",2.8e-15,-1.37031137501466,-2.0205995553402
49,20,"PGLSSEYOPTIM",4.2e-15,-1.37031137501466,-2.02342478694102
49,20,"Compar",7.20633906992063e-06,-1.37031137501466,-9.13321619102784
47,5,"PGLSSEY",8.8e-18,-1.90207081465766,-2.09384297359542
47,5,"PGLSSEYOPTIM",4.5e-18,-1.90207081465766,-2.14907758346684
47,5,"Compar",4.32263975724823e-07,-1.90207081465766,-10.1092357655963
46,10,"PGLSSEY",4.3e-15,1.79538574568933,2.07238969977312
46,10,"PGLSSEYOPTIM",5.2e-15,1.79538574568933,2.065270988251
46,10,"Compar",1.45479829116724e-06,1.79538574568933,9.75508008988863
49,20,"PGLSSEY",3.9e-14,-1.17472559501019,-2.31413589611866
