99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195
0.1856061	0.2395086	0.1798056	0.1492101	0.0727766	0.06672042	0.07586051	0.2	0.1501421	0.1656486	0.1748096	0.1195357	0.159058	0.1934584	0.2150405	0.2201422	0.2685169	0.2281233	0.3021037	0.3328511	0.3206935	0.2333333	0.2119723	0.3296761	0.3390805	0.1692853	0.1296813	0.135096	0.174747	0.2497751	0.3740683	0.1220505	0.05745342	0.1216629	0.07379671	0.05992551	0	0.1045335	0.08947368	0.1146323	0.1133961	0.1193213	0.1284031	0.1496741	0.1834483	0.1157826	0.1140375	0.05505952	0.1718145	0.1724054	0.1712644	0.1203704	0.09725096	0.1412656	0.03317289	0.04029861	0.04491605	0.08413078	0.02639627	0.03752241	0.06321347	0.01041667	0.1564218	0.1192264	0.118894	0.1193426	0.1250702	0.116107	0.1253697	0.206218	0.2449589	0.3674383	0.1092994	0.1464513	0.13	0.1640857	0.1688907	0.2118928	0.3087719	0.1419224	0.07766686	0.1068881	0.1299863	0.122619	0.134804	0.1007314	0.05633803	0.1976719	0.3048077	0.1225553	0.1252137	0.1372376	0.2	0.1216678	0.1762506	0.245086	0.05064103
0.6629809	0.2212814	0.1064464	0.1503521	0.07903883	0.1261984	0.07512936	0.2511795	0.1493121	0.2226805	0.1631119	0.06402688	0.1599164	0.2265436	0.1571628	0.1696539	0.251989	0.2530639	0.3713725	0.3328511	0.3232351	0.2051545	0.1715301	0.3637942	0.2931884	0.1196179	0.1296813	0.07910795	0.1699782	0.2817156	0.4131551	0.1597524	0.1010209	0.1313015	0.110982	0.02660977	0.03769879	0.07938223	0.06153197	0.1134603	0.1133961	0.1193213	0.115487	0.1109989	0.1939634	0.1157826	0.1140375	0.08520717	0.2091124	0.1730088	0.2114486	0.08447695	0.06908621	0.1834257	0.07846826	0.004851059	0.07902588	0.1254657	0.07277162	0.002628267	0.05805466	0.04527358	0.1392321	0.1283261	0.08252102	0.1416735	0.0760536	0.125655	0.08454264	0.1940858	0.2758644	0.3674383	0.151404	0.1525479	0.1641707	0.2023306	0.2136573	0.1758183	0.3248033	0.1094657	0.08473445	0.09563145	0.105789	0.1177554	0.155769	0.1128061	0.02954489	0.229887	0.3136998	0.1239859	0.1541564	0.1394996	0.2413995	0.08401823	0.2137364	0.2458441	0.0110066
0.6091717	0.1924944	0.08549628	0.148113	0.05460198	0.129384	0.07583576	0.2315324	0.1675405	0.1782432	0.1688363	0.09149555	0.110148	0.2752661	0.1718669	0.1353396	0.2490474	0.2805708	0.3952796	0.3328511	0.3232351	0.2315696	0.1625709	0.391751	0.308899	0.1281495	0.1296813	0.1117898	0.1919796	0.2415885	0.4269273	0.1693315	0.1106198	0.1253325	0.05081431	0.009164075	0.05798739	0.1102078	0.1037627	0.1089913	0.1133961	0.1193213	0.1285281	0.1331401	0.186124	0.1157826	0.1140375	0.01834639	0.2545012	0.09307136	0.2687441	0.1174569	0.01636633	0.1367168	0.06571679	0.009844293	0.04731753	0.1730301	0.08502779	-0.04479991	0.0632275	0.02044679	0.1177194	0.1577325	0.1018387	0.108625	0.04981458	0.1698633	0.05713078	0.1542894	0.3185686	0.3674383	0.1746311	0.1341021	0.1827943	0.2105414	0.2364446	0.1312682	0.3643284	0.1115602	0.09442726	0.05141962	0.096206	0.09045961	0.168778	0.09279262	0.04250405	0.2329996	0.3504979	0.08821665	0.1428302	0.1342612	0.2268653	0.1282919	0.1840224	0.2548369	0.03336108
0.3553199	0.155468	0.1331016	0.1804858	0.0331007	0.1293488	0.04880479	0.2613925	0.1180534	0.1658923	0.1225915	0.09054135	0.07341055	0.2377891	0.1452528	0.1600526	0.2733081	0.2711734	0.3760958	0.3328511	0.3232351	0.246979	0.1609568	0.4261356	0.3098374	0.1281495	0.1296813	0.09089752	0.1686182	0.2103365	0.3934859	0.1930439	0.07674151	0.1173281	0.01215972	0.03643052	0.08633071	0.07753365	0.139269	0.1410416	0.1133961	0.1193213	0.09263319	0.1184839	0.2084695	0.1157826	0.1140375	0.005198857	0.2191177	0.1225592	0.2647603	0.1215224	0.03757306	0.1099865	0.08793173	0.05733596	0.08652975	0.179695	0.0696415	-0.1044193	0.05569059	-0.06996509	0.1448025	0.1076335	0.1125473	0.05693777	0.09534563	0.1404837	0.05720522	0.1728908	0.3573465	0.3561638	0.1350018	0.134846	0.2452963	0.1789562	0.303231	0.1288954	0.4513197	0.162803	0.1145769	0.02747293	0.05763669	0.07246538	0.1163397	0.09226057	-0.009872806	0.2033304	0.3031476	0.1123656	0.166892	0.1631371	0.1940528	0.1185686	0.1527118	0.2934332	0.04130736
-0.04338455	0.1755506	0.1943317	0.2248848	0.06476112	0.12757	0.02840152	0.2587797	0.06295648	0.102953	0.1235526	0.1175303	-0.002762327	0.2448127	0.1504845	0.1583884	0.2071908	0.3279559	0.4385756	0.3294505	0.3232351	0.2138444	0.1922939	0.4699227	0.329073	0.1281495	0.1296813	0.1238011	0.1822412	0.246033	0.4154282	0.1702828	0.1231169	0.128774	0.05123647	0.06403562	0.04753013	0.07022329	0.1151823	0.1880717	0.1133961	0.1193213	0.073127	0.1469918	0.2469435	0.1157826	0.1140375	0.0411329	0.2285918	0.127199	0.2187798	0.09568807	-0.008414936	0.0923561	0.0446789	0.03417815	0.06028407	0.1684277	0.04260393	-0.1318562	0.06106343	-0.1022626	0.1780333	0.07869525	0.06605291	0.08341915	0.0687193	0.1064827	0.04353232	0.149619	0.3573465	0.3561638	0.127947	0.1449809	0.2174209	0.2030334	0.3259547	0.09576091	0.4480128	0.1335531	0.08842281	0.02367162	0.07306009	0.1139788	0.1633266	0.06275521	0.0207814	0.2350857	0.3407024	0.1753084	0.1782042	0.155632	0.1777857	0.1776767	0.1020802	0.2395497	0.05051435
-0.1912107	0.1745943	0.2396203	0.2145923	0.01928816	0.1128884	0.008547262	0.2268293	0.0134761	0.08810339	0.1056652	0.07140442	-0.03379602	0.2613602	0.1492355	0.2071077	0.2157165	0.323961	0.405111	0.3294505	0.3232351	0.2659176	0.2114099	0.4812473	0.2979226	0.1281495	0.1296813	0.1307367	0.1478779	0.2697157	0.4168509	0.2079833	0.1000803	0.08832206	0.02208371	0.06406722	0.1206187	0.1391533	0.04178116	0.1996328	0.1133961	0.1193213	0.05501824	0.149341	0.2242252	0.1157826	0.1140375	0.007362026	0.1921318	0.1268036	0.2198097	0.1360476	-0.00882606	0.1011323	0.03570077	0.08377897	0.01678315	0.1404253	0.039517	-0.09277501	0.08076204	-0.06489556	0.2232937	0.1252436	0.07169771	0.04825808	0.05485221	0.07796387	0.08166105	0.1276383	0.3573465	0.3561638	0.1205451	0.1009811	0.257192	0.2160878	0.3141274	0.1170656	0.4691063	0.1809978	0.08712813	0.06494467	0.1089886	0.08989423	0.1736099	0.06497103	0.006977743	0.2142484	0.3454701	0.1819325	0.1640694	0.1586281	0.1757415	0.1882986	0.06560204	0.2680953	0.02063955
0.09653495	0.1541495	0.2252282	0.1768794	0.04594867	0.07355861	0.001022533	0.2613619	0.003568522	0.1365822	0.1426307	0.1162152	-0.004300058	0.2633584	0.1697973	0.2259248	0.2053169	0.3041485	0.4353202	0.3294505	0.3232351	0.3064852	0.2324286	0.4687616	0.2935501	0.1281495	0.1296813	0.112031	0.1705421	0.2290834	0.4373546	0.1800759	0.09802395	0.117843	-0.004011215	0.0951999	0.1653547	0.1698021	0.06466572	0.2002795	0.1199989	0.1193213	0.02200509	0.1605195	0.2264296	0.1157826	0.1140375	-0.01085329	0.1857703	0.1593399	0.2165299	0.05382153	0.01379212	0.08844607	0.09888643	0.06493459	0.02419663	0.113694	0.003975727	-0.04131291	0.07052934	-0.05849837	0.2738211	0.1222737	0.02057532	0.003645495	0.07913468	0.1153545	0.1501883	0.07020708	0.3573465	0.3561638	0.1678344	0.05566483	0.2671387	0.2862439	0.3762915	0.1567716	0.493483	0.1554722	0.08052396	0.02800214	0.08759944	0.05335303	0.1986626	0.1001208	-0.01643563	0.2155576	0.3194841	0.183072	0.1821599	0.1213335	0.135405	0.1954533	0.04009136	0.252456	0.05484792
0.1540325	0.147858	0.2167426	0.1760416	0.09256587	0.07553854	0.001757159	0.3170189	-0.02156186	0.1153509	0.1584827	0.1469013	-0.004703024	0.2148923	0.1312856	0.1835695	0.1758229	0.2845326	0.4115671	0.3294505	0.3232351	0.3036585	0.2675984	0.468445	0.2984677	0.1281495	0.1296813	0.1266111	0.1214966	0.2180592	0.4341207	0.1384868	0.09559645	0.1589873	0.03448412	0.1356581	0.1591242	0.202385	0.09574847	0.1709632	0.1199989	0.1193213	0.01370938	0.1232212	0.2432477	0.1157826	0.1140375	0.02117896	0.177195	0.1486077	0.1702812	0.03118002	0.0411194	0.07378652	0.08796315	0.0213415	0.05483143	0.09132788	-0.04338044	-0.07124626	0.04194287	-0.009875613	0.2347686	0.1129993	0.05756442	0.02862091	0.1053975	0.1176678	0.15193	0.06184111	0.3573465	0.3561638	0.1330032	0.04711961	0.2279949	0.2711785	0.3676207	0.1209497	0.4933083	0.103592	0.1281158	0.05533299	0.100241	-0.01375692	0.2248397	0.1491848	0.004779134	0.1523472	0.2239576	0.1349671	0.2138566	0.1338805	0.1728665	0.2124335	-0.04738506	0.179885	0.04851199
0.1243196	0.1015115	0.2457414	0.1417008	0.04949577	0.07216951	0.05132939	0.3081759	-0.02118435	0.07683501	0.200875	0.1202399	0.02621056	0.2677674	0.1259284	0.178842	0.1754099	0.1853364	0.3211564	0.3294505	0.3232351	0.2609192	0.2793632	0.5241924	0.3069899	0.1281495	0.1296813	0.1791209	0.1065254	0.2362815	0.4656947	0.07673415	0.05809878	0.1590125	0.08194111	0.1106313	0.1077568	0.2301751	0.1694845	0.1445515	0.1199989	0.1193213	-0.03555689	0.1605428	0.2711112	0.1157826	0.1140375	-0.01613493	0.1342969	0.1482027	0.1865683	-0.001709535	0.09089227	0.05846434	0.060328	0.0499414	0.01547851	0.0555686	-0.05175466	-0.1059792	0.06333029	-0.009875613	0.2823712	0.152184	0.04228085	0.07103831	0.1269473	0.1647848	0.1359669	0.06923596	0.3573465	0.3561638	0.1091261	0.03505943	0.1839309	0.2300556	0.3641778	0.1590798	0.5230508	0.1469669	0.1124615	0.02962715	0.1152915	-0.01628768	0.2652594	0.1564502	0.05051167	0.1540822	0.1930385	0.0923699	0.2046902	0.1739175	0.1965138	0.1625804	-0.03299716	0.2120352	0.05480491
