"n","min","model","pval","simslope","slope"
43,1,"PGLSSEY",0.62,0,-1.38632882464245e-08
43,1,"PGLSSEYOPTIM",0.73,0,-9.81710111601214e-09
43,1,"Compar",0.807224959042202,0,0.0590646219815916
44,1,"PGLSSEY",0.0027,0.021,0.000439220062211758
44,1,"PGLSSEYOPTIM",0.00049,0.021,0.000406623693741246
44,1,"Compar",0.136746339681852,0.021,0.132976724530676
43,1,"PGLSSEY",0.00092,-0.2,-0.00830777359436296
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.00800931008185436
43,1,"Compar",0.00164940680065051,-0.2,-0.384291781400133
43,1,"PGLSSEY",0.81,0,5.83116298573807e-09
43,1,"PGLSSEYOPTIM",0.77,0,7.20354141228623e-09
43,1,"Compar",0.505224485587514,0,-0.120494300577454
44,1,"PGLSSEY",0.015,0.021,0.000479820729818208
44,1,"PGLSSEYOPTIM",0.0048,0.021,0.000389938319139449
44,1,"Compar",0.395266619279235,0.021,0.0783642302476701
43,1,"PGLSSEY",0.00092,-0.2,-0.0082830643276619
43,1,"PGLSSEYOPTIM",0.00023,-0.2,-0.00787130929694635
43,1,"Compar",0.0162111184205314,-0.2,-0.173156085805189
43,1,"PGLSSEY",0.00092,-0.2,-0.00830776730068096
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.00800908784972253
43,1,"Compar",0.397865025241869,-0.2,-0.0499050383585966
43,1,"PGLSSEY",0.65,0,-1.50316424393373e-08
43,1,"PGLSSEYOPTIM",0.91,0,-2.00862379999165e-09
43,1,"Compar",0.922130489170957,0,0.0237553069394353
44,1,"PGLSSEY",0.045,0.021,0.000334194766608557
44,1,"PGLSSEYOPTIM",0.049,0.021,0.000247926521963576
44,1,"Compar",0.408596486251421,0.021,0.093195783199914
43,1,"PGLSSEY",0.00092,-0.2,-0.00830776540642255
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.00800927161637033
43,1,"Compar",0.00200220581159316,-0.2,-0.376459907207643
43,1,"PGLSSEY",0.89,0,-4.50297192087516e-09
43,1,"PGLSSEYOPTIM",1,0,-5.1999353497584e-11
43,1,"Compar",0.944176430879963,0,0.0143481486177902
44,1,"PGLSSEY",0.00085,0.021,0.00114724624871488
44,1,"PGLSSEYOPTIM",0.019,0.021,0.000533733316494922
44,1,"Compar",0.777957761929827,0.021,-0.0308365924049328
43,1,"PGLSSEY",0.0012,-0.2,-0.00726650782714854
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.0080145670035274
43,1,"Compar",0.00218497932687245,-0.2,-0.360840403605002
43,1,"PGLSSEY",0.47,0,-1.6112464155075e-08
43,1,"PGLSSEYOPTIM",0.51,0,-1.50971833024941e-08
43,1,"Compar",0.850054669831281,0,0.0298096193882383
44,1,"PGLSSEY",0.00085,0.021,0.00114725056127779
44,1,"PGLSSEYOPTIM",0.00075,0.021,0.00131403344060957
44,1,"Compar",0.658765487878515,0.021,-0.044558148897565
43,1,"PGLSSEY",0.00092,-0.2,-0.00830780879930671
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.0080092393738181
43,1,"Compar",0.0134341596520757,-0.2,-0.226061949012583
43,1,"PGLSSEY",0.51,0,-1.74436699841892e-08
43,1,"PGLSSEYOPTIM",0.59,0,-1.41792636659526e-08
43,1,"Compar",0.419510416729158,0,0.128951927898202
44,1,"PGLSSEY",0.00085,0.021,0.0011472514402268
44,1,"PGLSSEYOPTIM",0.00075,0.021,0.00131420162008517
44,1,"Compar",0.503521508459677,0.021,0.0529635433699503
43,1,"PGLSSEY",0.63,0,-1.49156643812498e-08
43,1,"PGLSSEYOPTIM",0.59,0,-1.41792636659526e-08
43,1,"Compar",0.123897053440351,0,-0.341019986246435
43,1,"PGLSSEY",1.1e-05,-0.2,-0.0103425252235959
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.00801080937220085
43,1,"Compar",0.0240883423628597,-0.2,-0.163498187605481
43,1,"PGLSSEY",0.00092,-0.2,-0.00830779335062309
43,1,"PGLSSEYOPTIM",0.00027,-0.2,-0.00494332816093353
43,1,"Compar",0.0219821562328733,-0.2,0.129911646267235
44,1,"PGLSSEY",0.00085,0.021,0.0011472487961684
44,1,"PGLSSEYOPTIM",0.00075,0.021,0.0013140332884534
44,1,"Compar",0.363405513889538,0.021,-0.0946946298562596
43,1,"PGLSSEY",0.78,0,7.42393373409057e-09
43,1,"PGLSSEYOPTIM",0.17,0,-1.92280013930448e-08
43,1,"Compar",0.915980530786618,0,0.0171969172747439
43,1,"PGLSSEY",0.0042,-0.2,-0.0064633239869323
43,1,"PGLSSEYOPTIM",0.00024,-0.2,-0.00787328471144341
43,1,"Compar",0.996216769026492,-0.2,0.000264222214198639
44,1,"PGLSSEY",0.00085,0.021,0.00114724642720956
44,1,"PGLSSEYOPTIM",0.00075,0.021,0.00131419692466689
44,1,"Compar",0.829723932458153,0.021,-0.0133747394937245
43,1,"PGLSSEY",0.81,0,-6.68510065902993e-09
43,1,"PGLSSEYOPTIM",0.5,0,9.78515614755472e-09
43,1,"Compar",0.78906045993653,0,-0.0465523597017778
43,1,"PGLSSEY",0.00092,-0.2,-0.00830774080147981
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.00800925318192116
43,1,"Compar",0.536055849377355,-0.2,0.0322237019645528
44,1,"PGLSSEY",0.008,0.021,0.000468095010643085
44,1,"PGLSSEYOPTIM",0.0029,0.021,0.000384448637291391
44,1,"Compar",0.515293505297252,0.021,0.0708998673209025
43,1,"PGLSSEY",0.82,0,6.71552378045377e-09
43,1,"PGLSSEYOPTIM",0.35,0,1.51454631187971e-08
43,1,"Compar",0.391390470919554,0,-0.15991931151731
43,1,"PGLSSEY",0.0015,-0.2,-0.00341546487488739
43,1,"PGLSSEYOPTIM",2e-04,-0.2,-0.00380894633746048
43,1,"Compar",0.760637641452476,-0.2,0.0158203784313224
44,1,"PGLSSEY",0.025,0.021,0.00050910420736174
44,1,"PGLSSEYOPTIM",0.022,0.021,0.000398578961421613
44,1,"Compar",0.863682803859966,0.021,-0.0159453225738027
43,1,"PGLSSEY",0.15,0,-3.46704145785596e-08
43,1,"PGLSSEYOPTIM",0.049,0,-4.66481981323982e-08
43,1,"Compar",0.359956002539824,0,-0.178445138032159
43,1,"PGLSSEY",0.0011,-0.2,-0.00824211135357348
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.00800932620896447
43,1,"Compar",0.0210086990512812,-0.2,-0.196037374590071
44,1,"PGLSSEY",0.0038,0.021,0.000450902367292495
44,1,"PGLSSEYOPTIM",0.0014,0.021,0.000393158931592905
44,1,"Compar",0.860259918791142,0.021,0.0145501961489374
43,1,"PGLSSEY",0.00092,-0.2,-0.00830774471111379
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.00800929927282203
43,1,"Compar",0.0352731076599921,-0.2,-0.174834319092628
43,1,"PGLSSEY",0.57,0,1.29422799098329e-08
43,1,"PGLSSEYOPTIM",0.95,0,-6.72149824420302e-10
43,1,"Compar",0.726534702121224,0,0.0991780215260236
43,1,"PGLSSEY",0.00092,-0.2,-0.00830777206672183
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.00800939804672832
43,1,"Compar",0.250420723630247,-0.2,-0.0943143836972853
44,1,"PGLSSEY",0.00085,0.021,0.00114723410842552
44,1,"PGLSSEYOPTIM",0.00075,0.021,0.00131402046428432
44,1,"Compar",0.598494912690392,0.021,-0.0483655561233374
43,1,"PGLSSEY",0.85,0,-5.67026998560315e-09
43,1,"PGLSSEYOPTIM",0.95,0,-6.72149824420302e-10
43,1,"Compar",0.922214461574978,0,-0.0285246741804304
43,1,"PGLSSEY",0.00092,-0.2,-0.00830773430311565
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.00800934498984758
43,1,"Compar",0.00234900533305948,-0.2,-0.336763606214896
43,1,"PGLSSEY",0.76,0,8.14971919977094e-09
43,1,"PGLSSEYOPTIM",0.44,0,-1.94953479672997e-08
43,1,"Compar",0.158861696527013,0,-0.339218523077704
44,1,"PGLSSEY",0.00085,0.021,0.00114727681679817
44,1,"PGLSSEYOPTIM",0.00075,0.021,0.00131405967665208
44,1,"Compar",0.818312273515508,0.021,-0.0224686956323692
43,1,"PGLSSEY",0.00092,-0.2,-0.0083087659758588
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.00800924812703664
43,1,"Compar",0.0213041382558119,-0.2,-0.248469674427785
43,1,"PGLSSEY",0.46,0,-2.55643722242449e-08
43,1,"PGLSSEYOPTIM",0.089,0,-2.91017807008652e-08
43,1,"Compar",0.902436195212161,0,0.0235287675575251
43,1,"PGLSSEY",0.0038,-0.2,-0.00290776770150467
43,1,"PGLSSEYOPTIM",0.00034,-0.2,-0.00278551007814081
43,1,"Compar",0.0224861658779294,-0.2,-0.14368200675758
43,1,"PGLSSEY",0.21,0,-3.60003592889461e-08
43,1,"PGLSSEYOPTIM",0.6,0,-1.15062570080103e-08
43,1,"Compar",0.211569130495871,0,0.208250644510081
44,1,"PGLSSEY",0.00085,0.021,0.00114724952322948
44,1,"PGLSSEYOPTIM",0.00075,0.021,0.00131402661152993
44,1,"Compar",0.267503833956015,0.021,0.0818573146699009
43,1,"PGLSSEY",0.00092,-0.2,-0.00830782163351981
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.00800935754889529
43,1,"Compar",0.224953733098768,-0.2,-0.0698335331696216
44,1,"PGLSSEY",0.00085,0.021,0.00114728016595555
44,1,"PGLSSEYOPTIM",0.0036,0.021,0.000717563787085134
44,1,"Compar",0.931625403297438,0.021,-0.00737655693953987
43,1,"PGLSSEY",0.64,0,-1.18150128564361e-08
43,1,"PGLSSEYOPTIM",0.66,0,-1.18615022484707e-08
43,1,"Compar",0.989192903376237,0,0.00212664692643771
43,1,"PGLSSEY",0.00092,-0.2,-0.00830781394372832
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.00800935615433664
43,1,"Compar",0.688992872070162,-0.2,-0.0236013022206438
44,1,"PGLSSEY",0.00085,0.021,0.00114726993511168
44,1,"PGLSSEYOPTIM",0.00075,0.021,0.0013140560689634
44,1,"Compar",0.592411467855713,0.021,-0.031407784653863
43,1,"PGLSSEY",0.85,0,4.36550049326202e-09
43,1,"PGLSSEYOPTIM",0.58,0,6.82817845532284e-09
43,1,"Compar",0.790320442683838,0,-0.0541379623974808
43,1,"PGLSSEY",0.0018,-0.2,-0.00549900185391221
43,1,"PGLSSEYOPTIM",0.00029,-0.2,-0.00566030275902627
43,1,"Compar",0.953673202085718,-0.2,0.00362582757512486
43,1,"PGLSSEY",0.00092,-0.2,-0.00830772885708953
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.00800934723422119
43,1,"Compar",0.000229610271813341,-0.2,-0.419567158836483
43,1,"PGLSSEY",0.97,0,9.83302849669619e-10
43,1,"PGLSSEYOPTIM",0.9,0,3.57619364427819e-09
43,1,"Compar",0.900707604083451,0,0.0312959104675863
44,1,"PGLSSEY",0.00085,0.021,0.00114721937881886
44,1,"PGLSSEYOPTIM",0.00075,0.021,0.00131402371491067
44,1,"Compar",0.843808542295665,0.021,0.0112094169847041
43,1,"PGLSSEY",0.0026,-0.2,-0.00353303463359949
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.00380676830266777
43,1,"Compar",0.373143937543805,-0.2,-0.0549893152368934
43,1,"PGLSSEY",0.41,0,-2.28633706774988e-08
43,1,"PGLSSEYOPTIM",0.46,0,-2.02919750229253e-08
43,1,"Compar",0.338544614888271,0,0.153935167403437
44,1,"PGLSSEY",0.04,0.021,0.000349331054418518
44,1,"PGLSSEYOPTIM",0.033,0.021,0.000289027056817128
44,1,"Compar",0.570313010659109,0.021,0.0753506292214086
43,1,"PGLSSEY",0.00092,-0.2,-0.00830782766256099
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.0080092119952743
43,1,"Compar",0.0148822993064761,-0.2,-0.183225654302128
43,1,"PGLSSEY",0.00092,-0.2,-0.00830778969968326
43,1,"PGLSSEYOPTIM",0.00021,-0.2,-0.0080097229289478
43,1,"Compar",0.00530946972833912,-0.2,-0.216458399297214
43,1,"PGLSSEY",0.91,0,-3.03447586526634e-09
43,1,"PGLSSEYOPTIM",0.98,0,7.39562280898951e-10
