"n","min","model","pval","simslope","slope"
NA,NA,"PGLSSEY",NA,NA,NA
NA,NA,"PGLSSEYOPTIM",NA,NA,NA
NA,NA,"Compar",NA,NA,NA
NA,NA,"PGLSSEY",NA,NA,NA
NA,NA,"PGLSSEYOPTIM",NA,NA,NA
NA,NA,"Compar",NA,NA,NA
NA,NA,"PGLSSEY",NA,NA,NA
NA,NA,"PGLSSEYOPTIM",NA,NA,NA
NA,NA,"Compar",NA,NA,NA
301,20,"PGLSSEY",6.6e-296,-0.729114051828096,-2.59448960952937
301,20,"PGLSSEYOPTIM",1.49999999999523e-313,-0.729114051828096,-2.61233395394819
301,20,"Compar",0,-0.729114051828096,-5.3189538063863
304,1,"PGLSSEY",9.99999999999999e-212,0.0856061991783998,1.52542499283881
304,1,"PGLSSEYOPTIM",3.9e-209,0.0856061991783998,1.49256162214349
304,1,"Compar",0,0.0856061991783998,3.33987379838305
292,1,"PGLSSEY",6.7e-178,-1.41121255921484,-1.24768145630093
292,1,"PGLSSEYOPTIM",3.9e-179,-1.41121255921484,-1.30870878619189
NA,NA,"Compar",NA,NA,NA
302,1,"PGLSSEY",1.8e-197,1.63002667646984,0.990985125766582
302,1,"PGLSSEYOPTIM",2.7e-188,1.63002667646984,0.99167608609671
302,1,"Compar",0,1.63002667646984,2.30369513109397
289,5,"PGLSSEY",2.2e-206,-0.387362715921235,-1.3600735335872
289,5,"PGLSSEYOPTIM",9.7e-202,-0.387362715921235,-1.35522125042831
289,5,"Compar",0,-0.387362715921235,-2.90978445713354
301,5,"PGLSSEY",6.4e-200,0.689874963717068,1.3524261708916
301,5,"PGLSSEYOPTIM",1.5e-195,0.689874963717068,1.39923060031916
301,5,"Compar",0,0.689874963717068,2.84870699462182
296,1,"PGLSSEY",1.6e-300,-0.00784501657629444,-2.36033819997854
296,1,"PGLSSEYOPTIM",7.39999999999999e-288,-0.00784501657629444,-2.35298580454935
296,1,"Compar",0,-0.00784501657629444,-4.61522561006798
304,10,"PGLSSEY",0,0.537173417334461,2.90088978450322
304,10,"PGLSSEYOPTIM",2.00096586565705e-321,0.537173417334461,2.9288291607882
304,10,"Compar",0,0.537173417334461,6.25949407497319
NA,NA,"PGLSSEY",NA,NA,NA
NA,NA,"PGLSSEYOPTIM",NA,NA,NA
NA,NA,"Compar",NA,NA,NA
305,20,"PGLSSEY",2.6e-261,-1.73419254010358,-1.9131296426608
305,20,"PGLSSEYOPTIM",1.4e-253,-1.73419254010358,-1.8767980158054
305,20,"Compar",0,-1.73419254010358,-3.69932526195172
299,1,"PGLSSEY",3.4e-239,1.67783396900386,1.95383148533836
299,1,"PGLSSEYOPTIM",8.79999999999999e-248,1.67783396900386,1.98901521607066
299,1,"Compar",0,1.67783396900386,3.79435006469622
293,5,"PGLSSEY",1.6e-233,1.06618075672667,1.68132389868034
293,5,"PGLSSEYOPTIM",1.7e-240,1.06618075672667,1.70361131832062
293,5,"Compar",0,1.06618075672667,4.33368193266429
308,10,"PGLSSEY",1.4e-285,0.207561716244751,2.01720171927176
308,10,"PGLSSEYOPTIM",3e-286,0.207561716244751,2.03123674336864
308,10,"Compar",0,0.207561716244751,6.99569674880308
302,10,"PGLSSEY",1.1e-281,-0.355133694100149,-1.92945585371585
302,10,"PGLSSEYOPTIM",6.7e-295,-0.355133694100149,-1.89898079524318
302,10,"Compar",0,-0.355133694100149,-3.49652987026639
294,1,"PGLSSEY",1.5e-253,0.0581672787896346,2.06027314878239
294,1,"PGLSSEYOPTIM",1.7e-260,0.0581672787896346,2.07725504478529
294,1,"Compar",0,0.0581672787896346,4.12764436095256
293,10,"PGLSSEY",2.8e-158,0.800785224550247,1.24687380264475
293,10,"PGLSSEYOPTIM",3.1e-143,0.800785224550247,1.35104569923786
293,10,"Compar",0,0.800785224550247,2.98160069716687
304,20,"PGLSSEY",8.4e-286,-0.0842754071413734,-2.68121887077358
304,20,"PGLSSEYOPTIM",1.4e-289,-0.0842754071413734,-2.69824536039594
304,20,"Compar",0,-0.0842754071413734,-5.33074359538639
302,10,"PGLSSEY",6.9e-257,-0.207179218319542,-1.985045514575
302,10,"PGLSSEYOPTIM",1.5e-261,-0.207179218319542,-1.97765372498134
302,10,"Compar",0,-0.207179218319542,-4.21597014798718
304,10,"PGLSSEY",1.5e-203,-1.40887186793735,-1.386599182907
304,10,"PGLSSEYOPTIM",8.5e-195,-1.40887186793735,-1.35542731933242
