"n","min","model","pval","simslope","slope"
302,10,"PGLSSEY",2.7e-13,-0.414044661009984,-2.4644732185311
302,10,"PGLSSEYOPTIM",1.1e-13,-0.414044661009984,-2.51160333219358
302,10,"Compar",5.81144332656436e-08,-0.414044661009984,-9.77060466301555
306,5,"PGLSSEY",4.9e-30,-0.72704356425094,-4.25927374033801
306,5,"PGLSSEYOPTIM",1.4e-30,-0.72704356425094,-4.26473491248802
306,5,"Compar",0,-0.72704356425094,-24.0767387194902
301,10,"PGLSSEY",5.8e-36,-0.89120208503912,-5.44159085263596
301,10,"PGLSSEYOPTIM",3.4e-36,-0.89120208503912,-5.54886425967443
301,10,"Compar",0,-0.89120208503912,-30.3306959243355
300,20,"PGLSSEY",2.4e-72,1.3255384843126,3.1233686884631
300,20,"PGLSSEYOPTIM",3e-73,1.3255384843126,3.12661160347761
300,20,"Compar",0,1.3255384843126,13.4899770501083
298,5,"PGLSSEY",1.6e-59,-1.06308569692118,-3.70667450062851
298,5,"PGLSSEYOPTIM",4.4e-58,-1.06308569692118,-3.66377080023221
298,5,"Compar",0,-1.06308569692118,-67.3294667147793
317,10,"PGLSSEY",6.1e-53,-1.05236423641717,-4.00270649795774
317,10,"PGLSSEYOPTIM",7.9e-53,-1.05236423641717,-4.02492133894919
317,10,"Compar",0,-1.05236423641717,-20.8600208113713
302,20,"PGLSSEY",1.9e-94,1.64086635254794,7.90584674485795
302,20,"PGLSSEYOPTIM",1.6e-95,1.64086635254794,7.99134819210231
302,20,"Compar",0,1.64086635254794,36.6485685097695
302,20,"PGLSSEY",1.7e-14,-0.598218565906738,-3.2645301731852
302,20,"PGLSSEYOPTIM",1.7e-13,-0.598218565906738,-3.18103696585909
302,20,"Compar",1.05717212761647e-10,-0.598218565906738,-15.8243679763168
301,1,"PGLSSEY",3.5e-16,0.494232670124712,1.94689009051116
301,1,"PGLSSEYOPTIM",2.4e-17,0.494232670124712,1.9656211866053
301,1,"Compar",2.65634181317864e-10,0.494232670124712,8.56420906701385
307,5,"PGLSSEY",1.8e-33,-0.799473889705392,-3.13796697055019
307,5,"PGLSSEYOPTIM",1.5e-31,-0.799473889705392,-3.1711513269115
307,5,"Compar",2.5696822447685e-10,-0.799473889705392,-9.751502089379
299,20,"PGLSSEY",1.8e-86,-1.67182762449145,-6.50159544356589
299,20,"PGLSSEYOPTIM",5.8e-86,-1.67182762449145,-6.5183787331906
299,20,"Compar",0,-1.67182762449145,-29.5372838058538
301,5,"PGLSSEY",9.6e-19,0.600283964737101,3.81418397212801
301,5,"PGLSSEYOPTIM",2.6e-17,0.600283964737101,3.81899764540989
301,5,"Compar",7.21911419532262e-12,0.600283964737101,18.0417082739046
295,20,"PGLSSEY",1.2e-41,-0.877727443018767,-3.62287591695379
295,20,"PGLSSEYOPTIM",1.1e-43,-0.877727443018767,-3.68349257421661
295,20,"Compar",2.66453525910038e-15,-0.877727443018767,-14.5341234093452
294,5,"PGLSSEY",5.5e-104,-1.80743833257518,-7.49728395730745
294,5,"PGLSSEYOPTIM",3.5e-103,-1.80743833257518,-7.47714595166243
294,5,"Compar",0,-1.80743833257518,-27.1088011593929
303,5,"PGLSSEY",5.8e-75,1.5020830883722,4.78540237548313
303,5,"PGLSSEYOPTIM",6.6e-76,1.5020830883722,4.91360715450212
303,5,"Compar",0,1.5020830883722,24.4807887508389
308,5,"PGLSSEY",0.0079,-0.15206793500812,-1.04427265262039
308,5,"PGLSSEYOPTIM",0.0028,-0.15206793500812,-1.17669658306752
308,5,"Compar",0.194003981875565,-0.15206793500812,-2.13511221031219
303,1,"PGLSSEY",1.3e-101,-1.96160404943247,-6.4290381513989
303,1,"PGLSSEYOPTIM",2.1e-96,-1.96160404943247,-6.31508054525783
303,1,"Compar",0,-1.96160404943247,-27.2397132108933
306,20,"PGLSSEY",1.7e-59,-1.16474456113457,-6.91086445088519
306,20,"PGLSSEYOPTIM",1.8e-57,-1.16474456113457,-6.76363875069491
306,20,"Compar",0,-1.16474456113457,-35.5961446507145
301,20,"PGLSSEY",2e-26,-0.648849107083076,-5.12236638283968
301,20,"PGLSSEYOPTIM",2.3e-26,-0.648849107083076,-5.06818624230587
301,20,"Compar",3.42836870004248e-11,-0.648849107083076,-19.2167770412511
296,1,"PGLSSEY",6.1e-103,-1.79171523653827,-6.6596724037195
296,1,"PGLSSEYOPTIM",6.8e-99,-1.79171523653827,-6.47608748075324
296,1,"Compar",0,-1.79171523653827,-29.1227614603488
307,1,"PGLSSEY",9.5e-79,-1.44541567392798,-5.21156709780401
307,1,"PGLSSEYOPTIM",1.6e-80,-1.44541567392798,-5.20096122658439
307,1,"Compar",0,-1.44541567392798,-20.8177054277527
300,10,"PGLSSEY",1.2e-103,-1.99034117208583,-9.5480886622016
300,10,"PGLSSEYOPTIM",1.1e-104,-1.99034117208583,-9.61565098207848
300,10,"Compar",0,-1.99034117208583,-46.0135061775945
303,20,"PGLSSEY",5.3e-101,-1.59686204887631,-3.52612395165491
303,20,"PGLSSEYOPTIM",1.6e-98,-1.59686204887631,-3.54303493537613
303,20,"Compar",0,-1.59686204887631,-16.2471953954597
293,1,"PGLSSEY",3.4e-18,0.477059339924796,3.62963806061761
293,1,"PGLSSEYOPTIM",3.9e-19,0.477059339924796,3.93207623260196
293,1,"Compar",2.01068334109156e-05,0.477059339924796,9.68130015897808
299,5,"PGLSSEY",1e-100,-1.92028954518499,-5.79754909150078
299,5,"PGLSSEYOPTIM",1.6e-98,-1.92028954518499,-5.73005611033064
299,5,"Compar",0,-1.92028954518499,-30.3968176846302
307,10,"PGLSSEY",8.1e-16,-0.541799334970829,-3.11089701053202
307,10,"PGLSSEYOPTIM",1.1e-16,-0.541799334970829,-3.14534085100558
307,10,"Compar",6.44500008917248e-11,-0.541799334970829,-13.4790371879942
305,10,"PGLSSEY",5e-05,0.302458343773926,1.61092669450343
305,10,"PGLSSEYOPTIM",3.2e-05,0.302458343773926,1.63861582096667
305,10,"Compar",0.00014765146154061,0.302458343773926,6.51972202025692
303,10,"PGLSSEY",2.3e-11,-0.371212316959203,-2.47831902218264
303,10,"PGLSSEYOPTIM",1.7e-11,-0.371212316959203,-2.49489961671483
303,10,"Compar",1.78661530014779e-11,-0.371212316959203,-15.8547105332975
296,5,"PGLSSEY",3.4e-82,1.68149311881293,5.96448123964999
296,5,"PGLSSEYOPTIM",3.7e-86,1.68149311881293,6.12836314318151
296,5,"Compar",0,1.68149311881293,32.1583128019665
314,10,"PGLSSEY",0.1,0.0909354721462772,-0.622683880517662
314,10,"PGLSSEYOPTIM",0.28,0.0909354721462772,-0.413842726016747
314,10,"Compar",0.694218291860717,0.0909354721462772,-0.611704984256157
303,20,"PGLSSEY",2.5e-79,-1.50647606732022,-6.76523928151971
303,20,"PGLSSEYOPTIM",1.1e-78,-1.50647606732022,-6.84304410146719
303,20,"Compar",0,-1.50647606732022,-30.6807375644627
304,20,"PGLSSEY",3.1e-43,-0.899090179011867,-3.20328285616886
304,20,"PGLSSEYOPTIM",1.1e-44,-0.899090179011867,-3.25010802701522
304,20,"Compar",0,-0.899090179011867,-19.378946220084
305,1,"PGLSSEY",8.5e-07,-0.283562541702066,-1.90318519171989
305,1,"PGLSSEYOPTIM",2.9e-05,-0.283562541702066,-1.49108983212838
305,1,"Compar",0.000390777269877685,-0.283562541702066,-6.27343294475531
298,1,"PGLSSEY",3.3e-42,-0.991740891309945,-5.72342870501065
298,1,"PGLSSEYOPTIM",1.1e-36,-0.991740891309945,-5.54398348287742
298,1,"Compar",5.32907051820075e-15,-0.991740891309945,-26.4594369635597
303,10,"PGLSSEY",3.9e-76,-1.57107088686497,-4.92260344839292
303,10,"PGLSSEYOPTIM",1.5e-75,-1.57107088686497,-4.82743307881177
303,10,"Compar",0,-1.57107088686497,-22.9333110300806
297,5,"PGLSSEY",2.8e-88,1.54254324195185,4.30150034580712
297,5,"PGLSSEYOPTIM",1.7e-87,1.54254324195185,4.32263859495252
297,5,"Compar",0,1.54254324195185,19.9147568997826
306,1,"PGLSSEY",1.9e-18,-0.540928009085596,-3.81262238375961
306,1,"PGLSSEYOPTIM",6.4e-17,-0.540928009085596,-3.50599423262767
NA,NA,"Compar",NA,NA,NA
297,10,"PGLSSEY",3.6e-80,1.61820016535596,4.85337044748774
297,10,"PGLSSEYOPTIM",2.9e-80,1.61820016535596,4.8460023482276
297,10,"Compar",0,1.61820016535596,21.1535349247798
295,1,"PGLSSEY",1e-91,-1.67897609091062,-7.74658663382197
295,1,"PGLSSEYOPTIM",3.2e-90,-1.67897609091062,-7.52964101379349
295,1,"Compar",0,-1.67897609091062,-32.4990709926565
295,10,"PGLSSEY",1.3e-115,-1.85368295143499,-6.5805347928644
295,10,"PGLSSEYOPTIM",7.6e-115,-1.85368295143499,-6.58527046376749
295,10,"Compar",0,-1.85368295143499,-34.3020820868833
304,10,"PGLSSEY",0.95,0.0701173009780236,0.0167154899528323
304,10,"PGLSSEYOPTIM",0.18,0.0701173009780236,0.360716060128085
304,10,"Compar",0.841916667869949,0.0701173009780236,0.225750177727065
304,1,"PGLSSEY",0.69,0.00540845681097357,0.128449520124565
304,1,"PGLSSEYOPTIM",0.74,0.00540845681097357,0.0948934181264465
304,1,"Compar",0.676981147211035,0.00540845681097357,0.42031931197198
305,20,"PGLSSEY",0.0011,0.211345861656577,1.73016598021748
305,20,"PGLSSEYOPTIM",0.0023,0.211345861656577,1.61193726315951
305,20,"Compar",0.786987747401685,0.211345861656577,-0.598647950297035
