"n","min","model","pval","simslope","slope"
143,20,"Compar",0.144447321403515,0,-2.35921550480749e-07
139,10,"PGLSSEY",0.52,0,-1.39347048227112e-08
139,10,"PGLSSEYOPTIM",0.48,0,-1.56383780326441e-08
139,10,"Compar",0.021228123354645,0,-1.71560118442679e-07
135,1,"PGLSSEY",0.54,0,3.90742724063969e-08
135,1,"PGLSSEYOPTIM",0.96,0,3.40270672025483e-09
135,1,"Compar",0.811514243103056,0,-5.30952813366295e-08
139,5,"PGLSSEY",0.7,0,1.06610876216111e-08
139,5,"PGLSSEYOPTIM",0.64,0,1.26647661728366e-08
139,5,"Compar",0.0301833948589492,0,2.00971545929511e-07
138,20,"PGLSSEY",0.43,0,-2.10054437071237e-08
138,20,"PGLSSEYOPTIM",0.29,0,-2.81885158807377e-08
138,20,"Compar",0.00579029797949993,0,-2.80041471046892e-07
142,20,"PGLSSEY",0.77,0,-6.69299605667933e-09
142,20,"PGLSSEYOPTIM",0.75,0,-7.30517331211066e-09
142,20,"Compar",0.119637421277336,0,1.18941137079179e-07
139,5,"PGLSSEY",0.5,0,-1.83503720564728e-08
139,5,"PGLSSEYOPTIM",0.59,0,-1.55126814877268e-08
139,5,"Compar",0.635226165213038,0,-4.67701637360802e-08
139,10,"PGLSSEY",0.9,0,-6.43038159536925e-09
139,10,"PGLSSEYOPTIM",0.48,0,-3.51633961050622e-08
139,10,"Compar",0.157684439031727,0,-2.48947208433634e-07
141,1,"PGLSSEY",0.75,0,9.08264851672684e-09
141,1,"PGLSSEYOPTIM",0.63,0,-1.42197523996928e-08
141,1,"Compar",0.0150624438769278,0,-2.66802995045715e-07
138,10,"PGLSSEY",0.48,0,-1.54579470148151e-08
138,10,"PGLSSEYOPTIM",0.86,0,-4.14354097581869e-09
138,10,"Compar",0.217340143507355,0,-1.10014479681731e-07
140,10,"PGLSSEY",0.99,0,2.88822741710523e-10
140,10,"PGLSSEYOPTIM",0.84,0,-4.78624146233032e-09
140,10,"Compar",0.643660120035132,0,3.31229704925765e-08
139,1,"PGLSSEY",0.78,0,-6.1439845032645e-09
139,1,"PGLSSEYOPTIM",0.65,0,-1.01739991816238e-08
139,1,"Compar",0.771095490062863,0,-2.28746210179857e-08
137,5,"PGLSSEY",0.93,0,5.02776532896096e-09
137,5,"PGLSSEYOPTIM",0.91,0,6.45730867503428e-09
137,5,"Compar",0.760465350783343,0,-5.65403047004983e-08
138,5,"PGLSSEY",0.73,0,-9.87339932205328e-09
138,5,"PGLSSEYOPTIM",0.89,0,-4.03909463461573e-09
138,5,"Compar",0.53760241429143,0,-5.90069418324434e-08
142,5,"PGLSSEY",0.74,0,-4.77044357899718e-08
142,5,"PGLSSEYOPTIM",0.98,0,-3.97995877481374e-09
142,5,"Compar",0.482942334144963,0,3.69063011448397e-07
140,10,"PGLSSEY",0.76,0,7.1585774685863e-09
140,10,"PGLSSEYOPTIM",0.83,0,5.0167100555986e-09
140,10,"Compar",0.984236788426672,0,1.54270532321817e-09
137,1,"PGLSSEY",0.68,0,1.96877129121962e-08
137,1,"PGLSSEYOPTIM",0.81,0,1.19919488470902e-08
137,1,"Compar",0.0145212436527054,0,-4.18817174256104e-07
139,1,"PGLSSEY",0.94,0,2.65460497771925e-09
139,1,"PGLSSEYOPTIM",0.95,0,1.85937180519863e-09
139,1,"Compar",0.0467644445941926,0,2.33756713484905e-07
138,1,"PGLSSEY",0.26,0,2.48796564103339e-08
138,1,"PGLSSEYOPTIM",0.18,0,2.96621893014061e-08
