"n","min","model","pval","simslope","slope"
137,5,"PGLSSEY",1.7e-21,1.17046998614859,0.847339093957218
137,5,"PGLSSEYOPTIM",3.6e-22,1.17046998614859,0.877221676018784
137,5,"Compar",1.43305367572566e-11,1.17046998614859,4.70632377159585
142,20,"PGLSSEY",1.1e-06,0.514013701797195,0.571492907381846
142,20,"PGLSSEYOPTIM",7.6e-07,0.514013701797195,0.58329129586045
142,20,"Compar",0.0136035695830188,0.514013701797195,1.25665662480012
137,20,"PGLSSEY",1.1e-30,1.52188520891409,1.97302511143344
137,20,"PGLSSEYOPTIM",5.1e-31,1.52188520891409,1.96337875543044
137,20,"Compar",9.66604574159646e-12,1.52188520891409,7.5891386947565
141,10,"PGLSSEY",3.9e-45,-1.88146733756764,-1.34359088731445
141,10,"PGLSSEYOPTIM",4e-45,-1.88146733756764,-1.35639610028444
141,10,"Compar",1.33226762955019e-15,-1.88146733756764,-5.91791134190091
140,20,"PGLSSEY",1.1e-18,1.66365833441749,0.361494971839981
140,20,"PGLSSEYOPTIM",1.8e-18,1.66365833441749,0.343395291356627
140,20,"Compar",1.16526451376942e-07,1.66365833441749,1.6764991862922
136,20,"PGLSSEY",4e-23,0.925836494326124,0.848975873400202
136,20,"PGLSSEYOPTIM",4.1e-23,0.925836494326124,0.84973254126795
136,20,"Compar",9.68900826237018e-09,0.925836494326124,3.12635292045989
140,1,"PGLSSEY",0.63,-0.0384821156049797,-0.0281815299820683
140,1,"PGLSSEYOPTIM",0.64,-0.0384821156049797,0.0274082478321436
140,1,"Compar",0.000845432945679292,-0.0384821156049797,1.05162939348218
140,10,"PGLSSEY",5.4e-49,1.59480100304787,1.76736020972703
140,10,"PGLSSEYOPTIM",2e-49,1.59480100304787,1.77944814378815
140,10,"Compar",1.33226762955019e-14,1.59480100304787,7.48804754993081
138,5,"PGLSSEY",1.3e-33,-1.57075198709881,-0.723219422202208
138,5,"PGLSSEYOPTIM",1.1e-32,-1.57075198709881,-0.713958978973396
138,5,"Compar",2.69562150378988e-13,-1.57075198709881,-3.38763804124723
142,10,"PGLSSEY",1.7e-53,1.70689041796914,1.80564801872827
142,10,"PGLSSEYOPTIM",4.2e-54,1.70689041796914,1.80435706630159
142,10,"Compar",4.44089209850063e-16,1.70689041796914,8.24481168771773
140,10,"PGLSSEY",3.5e-27,1.11245569572569,1.1229362497833
140,10,"PGLSSEYOPTIM",2e-24,1.11245569572569,1.09670438621097
140,10,"Compar",9.67312896449357e-11,1.11245569572569,4.79913348497551
142,1,"PGLSSEY",3.8e-43,-1.75057146887269,-1.19030175342476
